DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,4.580191798941799,-5.1030092592592595,8.74536111111111,-0.2614087301587302,MA
2024-01-14,9.143690346508974,-1.2648615001556178,93.93496895424836,3.9394144231766783,MA
2024-01-21,0.4459325396825397,-8.498952821869489,11.902722222222222,-4.026510141093475,MA
2024-01-28,6.2170122678701105,-0.9204857869073555,27.483360294117645,2.6482632404813775,MA
2024-02-04,4.015769270671231,-2.097672865442473,17.233816993464053,0.9590482026143791,MA
2024-02-11,8.013470666044196,-3.3426023187052603,0.7134411764705882,2.335434173669468,MA
2024-02-18,4.46494708994709,-4.4526014109347445,9.81075,0.006172839506172804,MA
2024-02-25,4.81657848324515,-6.309193121693122,4.746625,-0.7463073192239863,MA
2024-03-03,11.532363315696648,-1.5921114742193176,53.19677222222222,4.970125920738666,MA
2024-03-10,10.713728083826124,2.004350814399834,74.12628921568627,6.359039449112978,MA
2024-03-17,13.06885763564685,0.6848415292042743,13.528716503267974,6.876849582425563,MA
2024-03-24,9.309241752256458,-1.5118917937545386,51.36019035947712,3.8986749792509596,MA
2024-03-31,9.974553247224817,2.5333249040356884,46.44609967320261,6.253939075630252,MA
2024-04-07,8.977581310301899,1.24836277103434,45.16344117647059,5.11297204066812,MA
2024-04-14,16.559154217242455,3.913859062143376,25.676411764705882,10.236506639692916,MA
2024-04-21,16.63513785143687,4.8852675329391015,9.789479575163398,10.760202692187987,MA
2024-04-28,15.68078249818446,-0.14645904658159567,1.430410130718954,7.767161725801431,MA
2024-05-05,16.87887099284158,6.529638707334785,8.092514705882353,11.704254850088185,MA
2024-05-12,18.61173358232182,7.280530267662621,24.63218954248366,12.946131924992219,MA
2024-05-19,19.824806774561676,9.5539766832659,34.040461601307186,14.689391728913787,MA
2024-05-26,25.84595458553792,11.069609788359788,13.372041666666664,18.457782186948855,MA
2024-06-02,25.18479938271605,11.706238977072312,39.26945833333333,18.44551917989418,MA
2024-06-09,25.8633837794377,13.29491518829754,6.099112745098038,19.57914948386762,MA
2024-06-16,25.04547930283224,12.639219576719578,13.537950980392155,18.84234943977591,MA
2024-06-23,29.254464285714285,16.949625220458554,19.787305555555555,23.10204475308642,MA
2024-06-30,28.042152972300034,15.94522901753294,26.515607843137253,21.993690994916484,MA
2024-07-07,28.149211536466435,16.966859892104992,17.33020833333333,22.558035714285715,MA
2024-07-14,30.62260413424629,21.357963092644464,17.04103431372549,25.990283613445378,MA
2024-07-21,30.891741881937964,19.336912542794895,8.873398692810458,25.114327212366426,MA
2024-07-28,28.05497847287063,16.643009518622264,6.68202614379085,22.348993995746447,MA
2024-08-04,30.761635672787634,19.58639705882353,23.445196078431373,25.17401636580558,MA
2024-08-11,27.817337120033198,16.64122964000415,40.16935294117647,22.229283380018675,MA
2024-08-18,26.27715854860463,15.115011282290693,13.530065359477124,20.69608491544766,MA
2024-08-25,25.31499118165785,13.622222222222222,10.557933333333333,19.468606701940036,MA
2024-09-01,27.048776455026456,13.659722222222223,3.1361944444444445,20.35424933862434,MA
2024-09-08,24.68980184666459,11.503112356053533,2.413830065359477,18.09645710135906,MA
2024-09-15,25.79453262786596,10.181657848324516,0.0,17.988095238095237,MA
2024-09-22,23.283564814814813,12.602292768959435,64.246125,17.942928791887123,MA
2024-09-29,21.20160934744268,12.56492504409171,17.199680555555556,16.883267195767196,MA
2024-10-06,21.622134038800706,8.846119929453263,0.1552222222222222,15.234126984126984,MA
2024-10-13,18.535937986305633,5.254700954455856,13.64513316993464,11.895319470380745,MA
2024-10-20,16.466418974997406,2.5263707334785765,5.700888888888889,9.496394854237991,MA
2024-10-27,22.38136736175952,5.83268492582218,0.014941176470588236,14.107026143790849,MA
2024-11-03,17.536541005291006,5.095072751322752,4.018138888888888,11.315806878306878,MA
2024-11-10,18.976579520697168,4.115234982882042,0.1643529411764706,11.545907251789604,MA
2024-11-17,14.430004409171076,2.116347001763668,3.518958333333333,8.273175705467372,MA
2024-11-24,11.860008818342152,4.30054012345679,42.09520833333333,8.080274470899472,MA
2024-12-01,9.023148148148149,-1.4268077601410936,16.638763888888885,3.7981701940035277,MA
2024-12-08,3.7588870733478577,-4.722907588961511,11.067697222222222,-0.4820102578068265,MA
