DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,14.984264522220206,3.4048309163971147,10.0506810272879,9.19454771930866,CA
2024-01-14,13.614558957287219,1.5996323878227545,11.332405171792864,7.607095672554988,CA
2024-01-21,16.5892846345387,6.237788568800771,14.759725951549274,11.413536601669735,CA
2024-01-28,17.894866979655582,7.968481627671951,27.074577239926708,12.931674303663767,CA
2024-02-04,18.114091358990535,6.749456429667255,32.68102466986278,12.431773894328895,CA
2024-02-11,14.030163544114572,4.520115354859031,57.65969952875856,9.275139449486801,CA
2024-02-18,16.719413595126507,5.255894766215044,9.5304268828866,10.987654180670777,CA
2024-02-25,18.388445645384678,6.856781051858145,31.430444118885674,12.622613348621412,CA
2024-03-03,16.943708942332602,6.457418585889974,16.742869755503722,11.700563764111289,CA
2024-03-10,17.0208727762943,5.431790034138529,10.970398265590697,11.226331405216413,CA
2024-03-17,18.992303168034542,6.447544636708089,3.714995041413519,12.719923902371317,CA
2024-03-24,20.622595670096434,7.495205531635288,10.607992545392154,14.05890060086586,CA
2024-03-31,16.49762660576552,6.994360006363287,24.60908171664257,11.745993306064404,CA
2024-04-07,18.837224764269624,5.553283999575008,8.075798388607183,12.195254381922316,CA
2024-04-14,22.138892301929882,6.850048054954448,8.058583553997924,14.494470178442166,CA
2024-04-21,23.298029624460675,8.72530711760454,2.892146116813516,16.011668371032606,CA
2024-04-28,21.604665686422287,9.774007165588113,1.3189294867766563,15.689336426005198,CA
2024-05-05,22.3369711187289,8.986351844166123,9.534402586552975,15.661661481447512,CA
2024-05-12,24.398065871463107,9.057524657644384,0.33027656833849744,16.727795264553745,CA
2024-05-19,25.178132108189967,12.435931099183739,0.06555832548119092,18.807031603686852,CA
2024-05-26,23.83118386021363,10.653381008150925,0.08820126843190107,17.24228243418228,CA
2024-06-02,26.5074905634217,12.103038720591547,0.0024660194174757283,19.305264642006623,CA
2024-06-09,29.072865967688596,14.704790948650409,1.0640059010338552,21.888828458169506,CA
2024-06-16,29.365800247005378,14.087626264245719,0.13181570059870185,21.726713255625548,CA
2024-06-23,29.228512282956334,13.322598394382561,0.00735422393256368,21.27555533866945,CA
2024-06-30,31.195271298587727,16.119691383260385,0.04485142024228023,23.657481340924058,CA
2024-07-07,34.39909290200994,17.382451910288776,0.03870476190476191,25.89077240614936,CA
2024-07-14,33.68802389083125,17.969856046092023,0.13994660194174757,25.82893996846164,CA
2024-07-21,32.09680690660662,16.956736143069453,0.1133248898130867,24.526771524838036,CA
2024-07-28,32.9035084800284,17.6760820494049,0.11666579814315664,25.28979526471665,CA
2024-08-04,31.658255774720004,16.188910578366983,0.2385827320168095,23.923583176543495,CA
2024-08-11,32.96332947450339,17.181368634390385,0.007123154624106352,25.072349054446885,CA
2024-08-18,30.605531877587072,15.944544108486879,0.2007809523809524,23.275037993036978,CA
2024-08-25,29.594437244405352,14.328951130551596,2.3233817323441563,21.961694187478475,CA
2024-09-01,31.208786885390253,14.847728573700888,0.0023738317757009348,23.02825772954557,CA
2024-09-08,34.621036216172165,16.894056085160695,0.0,25.757546150666432,CA
2024-09-15,29.856505196543417,14.440625707103441,0.48196100628930816,22.14856545182343,CA
2024-09-22,25.399110321494785,12.818307077282915,1.1052762218890801,19.10870869938885,CA
2024-09-29,29.84935643911147,13.418734601231433,0.0048380952380952386,21.63404552017145,CA
2024-10-06,32.62914537020517,14.259651898930679,0.0,23.44439863456793,CA
2024-10-13,29.045855053578496,12.99439735039827,0.40892691032953293,21.020126201988383,CA
2024-10-20,25.266049343146104,10.929709592574895,0.60700618966033,18.097879467860498,CA
2024-10-27,26.415917076700023,9.078335639051298,0.7325574100539254,17.74712635787566,CA
2024-11-03,20.31183031548453,7.201980011793363,5.812180679513329,13.756905163638946,CA
2024-11-10,22.041413889684105,5.2149572611312305,0.2713598000576756,13.628185575407668,CA
2024-11-17,18.60154985539993,4.576583199982933,6.043325260120967,11.58906652769143,CA
2024-11-24,17.68525685739188,5.698451900049152,29.26043830135403,11.691854378720517,CA
2024-12-01,17.82812362560404,5.883760008237313,6.194774289256911,11.855941816920677,CA
2024-12-08,19.08226029005477,4.975784031652817,0.08481841590944879,12.029022160853795,CA
