DATE,MAX,MIN,PRCP,State
2023-01-01,21.261229314420802,11.56501182033097,1.2429787234042553,GA
2023-01-08,17.383442265795207,1.236383442265795,52.13571899446586,GA
2023-01-15,10.04513888888889,-3.1722222222222225,16.506751970370917,GA
2023-01-22,12.568965517241379,-2.10239651416122,23.623198636187745,GA
2023-01-29,11.672008547008547,-2.110021786492375,31.59252422428931,GA
2023-02-05,13.239651416122003,-0.17864923747276695,40.44666287261403,GA
2023-02-12,12.231182795698926,2.15359477124183,34.320712076766185,GA
2023-02-19,16.24465811965812,-0.9551282051282052,13.19220167236289,GA
2023-02-26,23.27390180878553,5.510683760683761,6.751522464511133,GA
2023-03-05,24.51388888888889,8.047008547008547,9.217936668654342,GA
2023-03-12,19.132183908045977,5.16025641025641,21.407645292902586,GA
2023-03-19,12.268939393939394,-0.6004273504273505,26.144489545335336,GA
2023-03-26,13.64423076923077,-1.5373931623931623,12.360975748155553,GA
2023-04-02,20.80392156862745,4.7094017094017095,37.71176855892481,GA
2023-04-09,18.050505050505052,6.572390572390573,40.22375364670056,GA
2023-04-16,20.01891252955083,6.501089324618736,14.311973546840203,GA
2023-04-23,23.451923076923077,5.628600823045268,2.7987673175880716,GA
2023-04-30,20.85483870967742,9.166666666666666,42.775432005629916,GA
2023-05-07,23.366255144032923,6.510482180293501,1.9542770525770525,GA
2023-05-14,27.824074074074073,15.560386473429952,12.191904779871814,GA
2023-05-21,24.4024024024024,16.133633633633632,33.91870178949958,GA
2023-05-28,23.86026936026936,12.426767676767675,14.630666433566432,GA
2023-06-04,27.16993464052288,13.227668845315904,2.709369554367201,GA
2023-06-11,28.9,15.231111111111112,8.26526911003215,GA
2023-06-18,26.928315412186382,17.446180555555554,51.83481166185927,GA
2023-06-25,27.089605734767023,18.99820788530466,63.2835615136003,GA
2023-07-02,32.88453159041394,19.244152046783626,10.257857727878186,GA
2023-07-09,32.90793650793651,21.903133903133902,20.481507908262007,GA
2023-07-16,31.549808429118773,20.444444444444443,25.991433235498114,GA
2023-07-23,31.75653594771242,20.837868480725625,19.668196292869776,GA
2023-07-30,32.59722222222222,20.87847222222222,16.108234943853077,GA
2023-08-06,32.40700483091787,21.504273504273502,23.35510675173063,GA
2023-08-13,32.54545454545455,20.508838383838384,38.524832729497234,GA
2023-08-20,31.532098765432096,19.63834422657952,8.894450580104449,GA
2023-08-27,34.26470588235294,21.273420479302832,2.1696937604081064,GA
2023-09-03,29.311111111111114,18.564102564102566,58.40747708333216,GA
2023-09-10,31.002923976608187,18.10363247863248,4.215855252702443,GA
2023-09-17,27.573643410852714,18.96511627906977,28.910939160052614,GA
2023-09-24,27.840534979423868,14.063941299790358,4.2842184757961155,GA
2023-10-01,24.88662131519274,14.90251572327044,10.741703283304787,GA
2023-10-08,22.81687242798354,6.829218106995885,0.567525616208543,GA
2023-10-15,21.53872053872054,5.489711934156379,36.73077797406353,GA
2023-10-22,18.923076923076923,6.124737945492662,2.7257757182021334,GA
2023-10-29,24.828189300411523,8.544238683127572,0.0,GA
2023-11-05,15.972746331236896,0.03249475890985322,0.03127462568951931,GA
2023-11-12,16.178362573099417,5.263888888888889,8.88268458143244,GA
2023-11-19,18.92939814814815,8.27450980392157,3.203923979286334,GA
2023-11-26,14.792114695340501,3.647777777777778,17.312647825982786,GA
2023-12-03,13.140522875816993,-3.038126361655774,16.41432471721214,GA
2023-12-10,15.296296296296296,-1.1579520697167756,15.668892635314993,GA
2023-12-17,14.12962962962963,-0.7636165577342049,23.876582123758595,GA
2023-12-24,11.665618448637316,-3.2264150943396226,5.599545454545454,GA
2023-12-31,10.881263616557735,-1.5272536687631029,26.808989841719715,GA
