DATE,MAX,MIN,PRCP
2023-01-01,24.925356125356124,10.896296296296299,1.0257948717948717
2023-01-08,34.50687285223368,13.324251350024548,3.1151178203240057
2023-01-15,26.17892156862745,7.147099673202616,0.8108823529411764
2023-01-22,20.188480392156855,13.185008169934637,3.7613970588235293
2023-01-29,15.607850330154072,4.085677019646209,4.201892883345561
2023-02-05,23.09765783288759,4.956682064997161,7.8004522246535375
2023-02-12,27.21196581196581,5.719210419210417,3.7968131868131865
2023-02-19,39.76180206086749,5.775341480948957,3.3979079798705967
2023-02-26,76.08727316141356,12.785936007640878,4.1667478510028655
2023-03-05,33.93015297906603,11.737439613526574,3.388072463768116
2023-03-12,26.79509379509379,14.206589706589707,3.413174603174603
2023-03-19,31.18397803247373,7.509272524673673,5.491497134670486
2023-03-26,28.81346657149656,16.602823380125308,4.802855103497501
2023-04-02,25.340553549939827,17.404572803850787,5.436353790613718
2023-04-09,36.40028282828283,17.294787878787883,5.419410909090908
2023-04-16,26.75747402078337,13.457354116706636,2.884338129496403
2023-04-23,30.31308783676072,14.418181093575647,4.885918220946915
2023-04-30,25.443927833412815,12.86417103799078,4.7051788268955645
2023-05-07,33.776747503566334,21.512997305436677,5.459771754636233
2023-05-14,29.729409895957435,19.777182114208554,7.03662616154396
2023-05-21,29.124851930822086,18.62461502013741,5.920660980810234
2023-05-28,29.842801251956182,18.795735524256642,3.9360352112676056
2023-06-04,31.002664159222686,19.540941858642846,6.345733427362482
2023-06-11,32.64524093986459,24.02130625248905,5.737713261648746
2023-06-18,34.660969696969694,23.446505050505056,3.5911854545454545
2023-06-25,36.925669099756696,24.81528791565288,4.254897810218978
2023-07-02,36.62980535279806,24.59610705596107,2.717540145985401
2023-07-09,34.97578347578347,23.96707366707367,5.763743589743589
2023-07-16,37.596839219480735,25.76378809869376,4.079695210449927
2023-07-23,37.99818049490539,24.66779880316998,1.7553056768558952
2023-07-30,37.385161135161134,23.996232162898828,0.8729148629148629
2023-08-06,38.75191021967525,25.642589939509712,1.577901146131805
2023-08-13,39.148599172238136,26.35331104743712,1.7965902578796562
2023-08-20,38.81238026819923,24.139168263090678,0.8646479885057471
2023-08-27,38.18273479553306,25.01136820117297,2.2132393347794648
2023-09-03,36.56662655435219,22.249338146811073,2.1065415162454872
2023-09-10,37.98283486091012,24.380688213539152,3.5643053545586105
2023-09-17,31.962789017341038,21.42072093770071,6.770151734104046
2023-09-24,35.11824817518248,22.413746958637468,2.346007299270073
2023-10-01,34.00349508250021,21.539258717386005,3.7771470373079734
2023-10-08,29.818687612502046,18.62571592210767,5.072496318114875
2023-10-15,27.019990188864355,15.777941296705093,2.29729212656365
2023-10-22,36.77574575306836,12.355563683654395,0.731609363569861
2023-10-29,27.558746111509933,19.11629576453697,6.654874371859297
2023-11-05,32.23257594069777,6.468052534042382,2.4331109499637416
2023-11-12,31.582392053192343,18.036409516943042,4.540814708002884
2023-11-19,21.039567767333487,11.678075038161802,3.6591033984092554
2023-11-26,18.287893384714195,7.532434168272321,4.420628612716762
2023-12-03,22.579760757867696,6.88322896596018,3.288518786127167
2023-12-10,21.341229554427528,7.711546209008138,1.6704931109499634
2023-12-17,18.12421154779234,6.147662946789584,3.6245633187772923
2023-12-24,19.928978428978425,10.11973951973952,4.478227106227106
2023-12-31,16.35365358042754,2.2455092253921825,0.40874908558888073
