DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,2.632246087057576,-11.273957486960445,0.33531586770717203,-4.3208556999514345,WY
2024-01-14,-5.936940172204147,-19.80960633396969,3.291593075475249,-12.873273253086918,WY
2024-01-21,-2.4602027853546145,-16.941541466291294,1.3557917575339313,-9.700872125822954,WY
2024-01-28,5.777692016977731,-6.41158909432719,0.3361313186813187,-0.3169485386747293,WY
2024-02-04,8.827094424726413,-4.8122196342305035,7.172278985507247,2.0074373952479543,WY
2024-02-11,4.746522730649715,-7.66216382089398,2.7450246235246234,-1.4578205451221327,WY
2024-02-18,1.8498689967439967,-11.485634157509157,2.252866025641026,-4.81788258038258,WY
2024-02-25,7.790854442441743,-4.8288626074836385,1.497457671957672,1.4809959174790523,WY
2024-03-03,8.56847219340138,-6.171981243646884,4.273490486295314,1.198245474877248,WY
2024-03-10,5.637679511377856,-8.67044100496242,3.4754387362637362,-1.5163807467922825,WY
2024-03-17,8.560017297517296,-4.3753991147741145,4.44040032051282,2.092309091371591,WY
2024-03-24,12.985160738199331,-3.85453516089849,1.4081041567128523,4.565312788650422,WY
2024-03-31,5.996770314137464,-4.875431970963372,4.249448631239936,0.5606691715870459,WY
2024-04-07,13.648711699934525,-1.9189908270071316,7.363000209030099,5.8648604364636965,WY
2024-04-14,15.703995806207786,-2.535449491624607,1.4777454685099845,6.58427315729159,WY
2024-04-21,13.41082059451235,-2.621214385640909,4.295739693042918,5.394803104435721,WY
2024-04-28,17.462087138615892,0.9915738814196036,7.9429197993311025,9.226830510017749,WY
2024-05-05,14.562968772565549,-1.7733318453748559,3.214679534050179,6.394818463595347,WY
2024-05-12,15.258546104150088,0.8837001131389651,15.333496601973737,8.071123108644526,WY
2024-05-19,21.853164443884072,3.420485099237726,4.945853405017921,12.636824771560898,WY
2024-05-26,16.916270624816352,1.0699025736881809,10.1002092319225,8.993086599252267,WY
2024-06-02,23.430694376598467,3.3876740895069903,1.8926272187203887,13.409184233052729,WY
2024-06-09,26.7536614061599,8.15884331356882,1.9607310050398408,17.45625235986436,WY
2024-06-16,29.525658641310606,9.601798733980973,2.224433588505286,19.56372868764579,WY
2024-06-23,26.63980132035511,6.562793037400626,5.305650262784634,16.601297178877868,WY
2024-06-30,31.16159198727021,10.322141600913392,2.5760867281105995,20.741866794091802,WY
2024-07-07,26.730887064970915,7.6996500049295085,3.3221937888198756,17.215268534950212,WY
2024-07-14,33.08701289741511,10.947098163342844,0.8302920523097386,22.017055530378975,WY
2024-07-21,31.87567525974013,12.021662150057596,5.341175159526464,21.948668704898864,WY
2024-07-28,32.158759130419426,11.968926212776868,4.048670325482419,22.063842671598145,WY
2024-08-04,33.021382135353214,11.30147636115378,0.2604229885057471,22.161429248253494,WY
2024-08-11,28.958471230061267,11.604245232559409,10.369784561351802,20.28135823131034,WY
2024-08-18,29.479384847956275,10.293052784957547,7.3086510911310905,19.88621881645691,WY
2024-08-25,30.94369487877972,11.86935387839876,2.777498910285117,21.40652437858924,WY
2024-09-01,27.936755952380953,6.967427248677248,4.061354166666666,17.452091600529098,WY
2024-09-08,29.104319727891156,8.375435471679712,3.269826666666666,18.739877599785434,WY
2024-09-15,27.394694696231564,7.111486212645512,1.9680659475817646,17.25309045443854,WY
2024-09-22,24.430398944799865,4.737160707955639,3.621289524991137,14.583779826377754,WY
2024-09-29,28.358741046783315,5.790329348894422,0.0,17.074535197838866,WY
2024-10-06,25.088284202569916,4.125925925925926,0.0,14.607105064247921,WY
2024-10-13,24.197354497354496,3.5531746031746034,0.05926666666666667,13.87526455026455,WY
2024-10-20,19.69253025353043,1.1971140970413412,5.548371725105189,10.444822175285884,WY
2024-10-27,18.722435845089485,0.022357200975804896,0.7930024564330738,9.372396523032647,WY
2024-11-03,9.785068993668563,-2.933895744604974,8.994366937410415,3.425586624531795,WY
2024-11-10,6.745315421798717,-6.260154349512068,3.3669659473590925,0.24258053614332434,WY
2024-11-17,9.967381049770875,-4.526630964735693,1.2883108465608464,2.720375042517591,WY
2024-11-24,7.441769041415562,-6.324955932068773,1.2662055870533289,0.5584065546733944,WY
2024-12-01,3.0866582640776192,-10.097773182611892,1.522815086848635,-3.505557459267137,WY
2024-12-08,8.35115203411922,-6.866596392319417,0.04379310344827586,0.7422778208999011,WY
