DATE,MAX,MIN,PRCP
2023-01-01,18.62237237237237,9.695195195195197,9.657297297297298
2023-01-08,17.366990291262137,6.034519956850054,7.453961165048543
2023-01-15,14.001052188552185,1.8712121212121247,9.73060606060606
2023-01-22,15.387727080692862,3.6832488381918043,7.253593155893536
2023-01-29,13.988574423480081,0.2660377358490567,9.079490566037736
2023-02-05,11.576023391812866,2.894214703425229,11.790150375939849
2023-02-12,18.400778619528623,5.039562289562289,10.145454545454545
2023-02-19,18.76896625832796,3.912851923490221,10.915106382978722
2023-02-26,21.17553865652725,10.064638783269963,17.128821292775665
2023-03-05,21.396190476190473,9.742116402116402,19.47874285714286
2023-03-12,16.862813963388675,4.015006385696039,9.604597701149425
2023-03-19,14.729007633587786,2.4800678541136554,13.038664122137403
2023-03-26,20.992896522476673,7.062340966921122,15.673129770992364
2023-04-02,21.714989517819703,19.185639412997904,21.995509433962262
2023-04-09,21.990758444869343,9.63097514340344,26.19944550669216
2023-04-16,24.09417087542087,8.242845117845118,13.29619318181818
2023-04-23,25.734857978279027,9.984022556390975,9.262124060150375
2023-04-30,21.319966583124476,10.843462823725984,27.946616541353382
2023-05-07,63.87523629489604,39.07130854862424,10.807277882797733
2023-05-14,27.386800334168754,14.709273182957393,16.380601503759397
2023-05-21,25.07591896407686,15.636173767752714,27.31703007518797
2023-05-28,22.73673767752715,22.83155806182122,16.425582706766917
2023-06-04,25.719924812030076,15.58845029239766,22.985150375939845
2023-06-11,26.808792815371763,33.59367167919799,14.304605263157894
2023-06-18,29.282894736842113,16.251461988304097,13.755845864661653
2023-06-25,27.53504917346725,19.246599707051683,33.34252354048964
2023-07-02,31.118212197159565,19.31307435254803,17.181184210526315
2023-07-09,32.127981947130884,21.71577476896626,26.80272727272727
2023-07-16,31.501501501501505,21.308236808236813,22.11295366795367
2023-07-23,31.627089947089946,20.995449735449732,16.611409523809524
2023-07-30,32.65723070398643,21.739397794741308,16.099045801526717
2023-08-06,29.85013652593993,19.34614576769586,21.43627599243856
2023-08-13,31.79203633291085,20.88403041825095,18.68222433460076
2023-08-20,32.3751844823951,20.867067257010333,16.18525616698292
2023-08-27,32.949841269841265,20.617354497354498,11.079085714285714
2023-09-03,29.136190476190475,18.631957671957668,21.604209523809523
2023-09-10,32.119722747321994,20.02289434992649,17.839792060491494
2023-09-17,28.39097744360902,17.161654135338345,18.089041353383458
2023-09-24,25.5969089390142,14.631161236424393,15.374210526315789
2023-10-01,24.97437513127494,16.0443184204999,10.964272211720226
2023-10-08,25.582184628237258,13.129072681704262,10.718364661654135
2023-10-15,22.90740740740741,10.190730278300897,17.18662900188324
2023-10-22,20.469715956558062,8.055555555555555,13.181936090225564
2023-10-29,25.123433583959898,8.40591060985798,0.37610902255639095
2023-11-05,30.125104427736005,4.183061821219718,9.210883458646617
2023-11-12,21.977234753550547,8.33688387635756,14.111334586466164
2023-11-19,20.194915254237294,5.160493827160495,2.8684745762711863
2023-11-26,15.688973868706183,4.3546845124283,8.808011472275336
2023-12-03,15.190491250263547,2.9541429475015786,21.841480075901327
2023-12-10,16.437552213868003,3.442355889724311,13.381992481203007
2023-12-17,14.100211640211642,10.29989417989418,11.203428571428573
2023-12-24,14.101746632996631,20.905408249158246,7.943219696969696
2023-12-31,14.80221386800334,15.437343358395989,17.269417293233083
