DATE,MAX,MIN,PRCP,State
2023-01-01,10.608108108108109,2.235735735735736,0.707081081081081,IL
2023-01-08,2.1543209876543212,-4.8197831978319785,17.42636025340991,IL
2023-01-15,0.9484126984126983,-5.850129198966409,3.3670340291944325,IL
2023-01-22,2.1098191214470283,-3.0620155038759695,19.76290567334671,IL
2023-01-29,1.1254480286738353,-9.109477124183007,8.848117074696727,IL
2023-02-05,-8.080555555555556,-16.180555555555554,0.4523061156087248,IL
2023-02-12,5.130952380952381,-6.058139534883721,21.60202411978067,IL
2023-02-19,1.4189189189189189,-6.15015015015015,9.473708013395939,IL
2023-02-26,3.091591591591592,-6.758258258258259,18.865193520485732,IL
2023-03-05,6.775,-2.2732732732732734,35.89082887777014,IL
2023-03-12,5.211419753086419,-0.4189189189189189,11.992182286515838,IL
2023-03-19,1.4043209876543208,-8.432539682539682,10.661555591467355,IL
2023-03-26,9.6875,-4.355820105820106,36.88291666666667,IL
2023-04-02,11.13279132791328,-1.170731707317073,14.113030251284872,IL
2023-04-09,11.222222222222223,0.5628654970760232,14.821934496996995,IL
2023-04-16,22.44736842105263,4.517543859649122,9.939337499999999,IL
2023-04-23,9.068713450292398,0.8693693693693693,14.439214556251397,IL
2023-04-30,14.420833333333334,-1.2125000000000001,4.910760588023088,IL
2023-05-07,14.67746913580247,3.1324786324786325,6.907771995977877,IL
2023-05-14,23.508333333333333,10.685185185185185,23.647773270334454,IL
2023-05-21,22.223856209150327,8.416666666666666,12.034583415667393,IL
2023-05-28,24.354166666666664,7.116666666666667,0.0,IL
2023-06-04,29.76068376068376,12.28917378917379,3.3328959064327486,IL
2023-06-11,25.71111111111111,8.873611111111112,4.765658021390374,IL
2023-06-18,22.272875816993466,10.397058823529411,7.021232352941176,IL
2023-06-25,30.3625,15.874643874643874,12.047565962984383,IL
2023-07-02,27.719444444444445,15.269097222222223,29.112465426465427,IL
2023-07-09,26.233024691358025,14.951058201058201,42.84864597390913,IL
2023-07-16,28.288888888888888,14.588075880758806,25.420140289740285,IL
2023-07-23,26.96866096866097,14.842818428184282,6.672042380282319,IL
2023-07-30,29.299741602067183,17.65915915915916,21.195023576996682,IL
2023-08-06,26.985714285714284,16.929539295392953,27.53492278421829,IL
2023-08-13,25.86284722222222,15.638138138138137,28.710648256210753,IL
2023-08-20,25.142276422764226,12.276455026455025,15.035456382641748,IL
2023-08-27,26.41860465116279,17.42635658914729,11.242436939491958,IL
2023-09-03,25.193766937669373,10.035714285714286,1.0554038570618263,IL
2023-09-10,23.483918128654967,11.659722222222223,9.240103709499994,IL
2023-09-17,22.913580246913583,8.715608465608465,17.69739006544229,IL
2023-09-24,24.471544715447155,9.735772357723578,17.80058203667761,IL
2023-10-01,24.365277777777777,13.300813008130083,19.731325745257454,IL
2023-10-08,16.334688346883468,5.141666666666667,9.78571017081139,IL
2023-10-15,14.38888888888889,2.1997354497354498,27.571384236158575,IL
2023-10-22,14.90379403794038,2.231707317073171,4.871181243672635,IL
2023-10-29,9.13888888888889,4.66066066066066,21.659065490537976,IL
2023-11-05,4.570175438596491,-4.42063492063492,3.919065617690443,IL
2023-11-12,11.532299741602067,-3.1136950904392764,0.6369563543003851,IL
2023-11-19,13.25968992248062,-3.351421188630491,0.21812342696063627,IL
2023-11-26,3.4713804713804715,-3.1550387596899223,13.034226535529987,IL
2023-12-03,-0.32638888888888884,-8.61111111111111,18.693718790648937,IL
2023-12-10,5.223765432098766,-0.7165242165242167,6.896612350687401,IL
2023-12-17,5.581944444444445,-5.079166666666667,10.920805184766213,IL
2023-12-24,2.0902777777777777,-9.086111111111112,8.209139945848174,IL
2023-12-31,3.8317901234567904,-2.0760233918128654,16.179719370317986,IL
