DATE,MAX,MIN,PRCP,State
2023-01-01,12.401851851851852,2.661111111111111,4.842933333333333,PA
2023-01-08,4.048611111111112,-1.8003472222222223,22.976797249589488,PA
2023-01-15,3.023569023569024,-5.683501683501683,14.271448093841641,PA
2023-01-22,3.0111111111111115,-6.872549019607843,21.834518450635386,PA
2023-01-29,3.130824372759857,-3.8314814814814815,21.495250670679837,PA
2023-02-05,-0.35947712418300654,-14.483660130718954,2.1485455276196497,PA
2023-02-12,8.843137254901961,-5.090277777777778,2.4812313725490194,PA
2023-02-19,6.792114695340502,-5.958781362007168,8.019676088069636,PA
2023-02-26,5.511784511784512,-6.0,13.355214964739561,PA
2023-03-05,7.868518518518519,-3.812962962962963,36.98782951680672,PA
2023-03-12,4.045977011494253,-3.781362007168459,9.983620528982819,PA
2023-03-19,3.388888888888889,-6.508960573476703,6.863124891855148,PA
2023-03-26,9.604938271604938,-6.623456790123457,22.139674636306133,PA
2023-04-02,10.555555555555555,-4.171875,16.304856198764266,PA
2023-04-09,11.93174603174603,-2.257142857142857,3.207100265326072,PA
2023-04-16,18.987654320987655,-1.1280864197530864,3.9200666666666666,PA
2023-04-23,13.281144781144782,0.8518518518518517,19.45112436868687,PA
2023-04-30,12.755892255892256,-0.12254901960784327,28.679775585469294,PA
2023-05-07,9.733333333333333,3.1127450980392157,33.26400608001265,PA
2023-05-14,22.106349206349204,4.757142857142857,3.293333228291316,PA
2023-05-21,20.300925925925927,1.3641975308641976,5.956950664136622,PA
2023-05-28,22.82561728395062,5.135802469135802,0.07470588235294116,PA
2023-06-04,27.66984126984127,9.035493827160494,1.6366873015873016,PA
2023-06-11,21.223809523809525,6.35079365079365,1.6892181765130292,PA
2023-06-18,22.538194444444443,10.895061728395062,38.802496171802055,PA
2023-06-25,22.265232974910393,11.222222222222221,18.458441872232765,PA
2023-07-02,24.41750841750842,13.097222222222221,31.729525809360887,PA
2023-07-09,28.25925925925926,17.533333333333335,27.488392135026054,PA
2023-07-16,27.995238095238093,15.165123456790123,42.993568398268394,PA
2023-07-23,27.439814814814817,14.953968253968254,29.069044788600706,PA
2023-07-30,28.56896551724138,15.291245791245792,29.091681330348568,PA
2023-08-06,26.089506172839506,12.311728395061728,1.5255534080298785,PA
2023-08-13,27.695340501792113,16.53065134099617,42.04832451587977,PA
2023-08-20,25.274691358024693,12.17283950617284,26.521704198531808,PA
2023-08-27,25.59201388888889,13.385416666666666,20.5428596390169,PA
2023-09-03,25.087962962962965,10.133333333333335,5.559514744079451,PA
2023-09-10,27.232323232323232,17.740143369175627,19.372152838872598,PA
2023-09-17,22.288580246913583,8.25,21.138537909686406,PA
2023-09-24,17.56451612903226,9.291666666666666,24.687644937275984,PA
2023-10-01,17.980392156862745,9.281045751633986,24.444190922884303,PA
2023-10-08,16.65686274509804,7.687908496732027,12.4054981657179,PA
2023-10-15,14.045977011494251,4.63015873015873,22.437937525354968,PA
2023-10-22,14.206597222222223,3.802287581699346,9.208588941416387,PA
2023-10-29,15.46141975308642,1.300925925925926,5.425153225806452,PA
2023-11-05,8.082437275985663,-3.0617283950617282,13.080430708001677,PA
2023-11-12,11.070261437908497,-1.8562091503267975,0.7285898692810457,PA
2023-11-19,12.160493827160494,-3.6604938271604937,7.969804365079365,PA
2023-11-26,7.189814814814814,-4.876543209876543,37.16258601192187,PA
2023-12-03,0.9320987654320986,-7.109567901234568,19.456211418330774,PA
2023-12-10,4.5055555555555555,-1.8010752688172047,10.823085663082438,PA
2023-12-17,6.486111111111111,-5.234567901234568,25.590955197132615,PA
2023-12-24,5.344444444444444,-5.17936507936508,44.20582738095238,PA
2023-12-31,5.507168458781362,0.15624999999999978,28.74112428483123,PA
