DATE,MAX,MIN,PRCP
2023-01-01,30.305555555555557,22.5,0.02
2023-01-08,29.753968253968246,22.686507936507937,0.13571428571428573
2023-01-15,28.98809523809524,22.626984126984127,0.03785714285714286
2023-01-22,28.837301587301585,22.333333333333332,0.034999999999999996
2023-01-29,29.515873015873012,22.023809523809522,0.03785714285714286
2023-02-05,29.34126984126984,22.57142857142857,0.017857142857142856
2023-02-12,29.21825396825397,22.765873015873016,0.02142857142857143
2023-02-19,28.980158730158728,22.087301587301585,0.015000000000000001
2023-02-26,29.059523809523803,21.82936507936508,0.09928571428571428
2023-03-05,28.769841269841272,20.936507936507937,0.0
2023-03-12,29.023809523809526,20.539682539682545,0.009285714285714286
2023-03-19,29.234126984126988,22.03174603174603,0.06785714285714285
2023-03-26,29.80555555555555,22.765873015873016,0.027142857142857142
2023-04-02,30.42063492063492,22.849206349206344,0.038571428571428576
2023-04-09,29.464285714285715,22.369047619047624,0.1192857142857143
2023-04-16,29.297619047619044,23.242063492063494,0.007142857142857143
2023-04-23,29.789682539682545,22.817460317460316,0.04428571428571428
2023-04-30,30.25396825396826,23.202380952380956,0.047857142857142855
2023-05-07,30.932539682539684,24.539682539682545,0.0
2023-05-14,31.063492063492063,24.95634920634921,0.018571428571428572
2023-05-21,30.988095238095234,25.365079365079364,0.019285714285714288
2023-05-28,30.757936507936506,25.52777777777778,0.07285714285714286
2023-06-04,31.48809523809524,26.400793650793652,0.017857142857142856
2023-06-11,32.1547619047619,27.11507936507936,0.02142857142857143
2023-06-18,32.69444444444445,26.694444444444443,0.03357142857142857
2023-06-25,32.6984126984127,26.071428571428573,0.060000000000000005
2023-07-02,31.98412698412698,24.876984126984134,0.2671428571428572
2023-07-09,32.69047619047619,26.698412698412696,0.04357142857142857
2023-07-16,33.083333333333336,26.646825396825395,0.01
2023-07-23,32.63095238095238,26.44047619047619,0.04357142857142857
2023-07-30,33.14682539682539,26.17857142857143,0.062142857142857146
2023-08-06,32.8452380952381,26.603174603174605,0.13214285714285715
2023-08-13,33.650793650793645,27.281746031746035,0.03785714285714286
2023-08-20,34.74603174603174,27.055555555555557,0.08928571428571429
2023-08-27,31.785714285714285,26.40873015873016,0.10714285714285714
2023-09-03,33.349206349206355,27.43253968253968,0.013571428571428571
2023-09-10,33.88095238095238,26.841269841269842,0.02
2023-09-17,33.805555555555564,27.083333333333332,7.181428571428571
2023-09-24,33.70634920634921,26.45238095238095,0.08714285714285716
2023-10-01,34.63095238095238,27.138888888888896,0.11642857142857142
2023-10-08,32.52380952380952,26.63095238095238,0.06357142857142857
2023-10-15,32.535714285714285,26.257936507936513,0.07428571428571429
2023-10-22,32.535714285714285,26.301587301587304,14.373571428571427
2023-10-29,31.646825396825395,25.845238095238095,28.742142857142856
2023-11-05,32.02777777777777,25.888888888888896,0.05857142857142857
2023-11-12,31.575396825396826,25.218253968253965,0.20642857142857143
2023-11-19,31.71825396825397,25.77777777777777,0.030000000000000002
2023-11-26,30.86111111111111,25.04761904761905,0.13999999999999999
2023-12-03,31.416666666666668,24.297619047619044,0.095
2023-12-10,31.40873015873016,24.321428571428577,7.189285714285714
2023-12-17,30.170634920634914,23.968253968253965,0.03071428571428572
2023-12-24,29.76190476190476,23.047619047619044,7.15142857142857
2023-12-31,29.56746031746031,21.797619047619044,21.42642857142857
