"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72031503045","2025-01-01","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  32.1","24","  24.9","24","9999.9"," 0","921.8","19","  9.6","24","  4.3","24"," 14.0"," 21.0","  46.9"," ","  21.6"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-02","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  35.8","24","  27.6","24","9999.9"," 0","917.2","24"," 10.0","24","  8.0","24"," 12.0"," 15.9","  55.2"," ","  24.6"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-03","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  33.7","24","  25.4","24","9999.9"," 0","922.9","24","  8.1","24","  6.7","24"," 18.1"," 22.0","  54.5"," ","  19.9"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-04","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  39.8","24","  37.4","24","9999.9"," 0","913.9","17","  4.2","24"," 10.1","24"," 15.0"," 18.1","  50.9"," ","  34.0"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-05","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  23.2","24","  20.4","24","9999.9"," 0","905.0"," 5","  5.0","24"," 15.8","24"," 22.9"," 28.9","  37.0"," ","  14.9"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-06","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  16.8","24","  11.8","24","9999.9"," 0","922.6"," 5"," 10.0","24","  5.6","24"," 12.0","999.9","  32.0"," ","   8.4"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-07","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  23.3","24","  16.5","24","9999.9"," 0","925.4","24"," 10.0","24","  2.7","24","  9.9"," 14.0","  32.0"," ","  15.8"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-08","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  27.3","24","  20.4","24","9999.9"," 0","928.2","24"," 10.0","22","  7.4","23"," 15.9"," 19.0","  43.3","*","  17.2","*"," 0.00","I","999.9","000000"
"72031503045","2025-01-09","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  29.8","24","  23.6","24","9999.9"," 0","914.1","24","  9.3","24","  8.2","24"," 18.1"," 24.1","  38.5"," ","  24.1"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-10","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  28.1","24","  23.3","24","9999.9"," 0","917.0","24","  7.3","24"," 14.9","24"," 28.9"," 35.9","  36.0"," ","  17.6"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-11","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  28.4","24","  20.0","24","9999.9"," 0","906.5","24"," 10.0","24","  9.2","24"," 14.0"," 17.1","  48.0"," ","  15.3"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-12","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  36.7","24","  29.2","24","9999.9"," 0","911.3","24"," 10.0","24"," 10.3","24"," 17.1"," 22.0","  45.7"," ","  29.3"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-13","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  33.0","24","  24.2","24","9999.9"," 0","920.3","24"," 10.0","24","  7.4","24"," 20.0"," 25.1","  47.3"," ","  23.9"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-14","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  33.2","24","  24.2","24","9999.9"," 0","921.0","24"," 10.0","24","  8.3","24"," 13.0"," 21.0","  46.0"," ","  24.4"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-15","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  32.6","24","  21.2","24","9999.9"," 0","924.7","24"," 10.0","24","  5.9","24"," 13.0"," 22.0","  51.1"," ","  19.2"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-16","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  37.1","24","  20.2","24","9999.9"," 0","922.7","24","  9.9","24","  6.4","24"," 13.0"," 15.0","  59.2"," ","  24.6"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-17","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  43.6","24","  24.8","24","9999.9"," 0","904.5","24"," 10.0","24"," 12.4","24"," 26.0"," 36.9","  62.1"," ","  29.1"," "," 0.00","I","999.9","000000"
"72031503045","2025-01-18","36.41389","-100.74972","889.4","PERRYTON OCHILTREE CO AIRPORT, TX US","  30.5","24","  22.2","24","9999.9"," 0","913.1","24","  8.5","24"," 14.0","24"," 20.0"," 28.9","  50.4"," ","  24.6"," "," 0.00","I","999.9","000000"
