"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72042103043","2025-01-01","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  25.8","24","  14.7","24","9999.9"," 0","919.1","19"," 10.0","24","  5.1","24"," 14.0"," 21.0","  45.5"," ","  12.7"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-02","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  31.8","24","  20.1","24","9999.9"," 0","916.2","24"," 10.0","24","  5.4","24","  9.9","999.9","  45.5"," ","  12.7"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-03","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  24.5","24","  19.5","24","9999.9"," 0","922.1","24","  9.5","24","  5.5","24"," 15.0"," 18.1","  38.5"," ","  14.0"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-04","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  24.2","24","  20.7","24","9999.9"," 0","916.8","24","  5.8","24"," 11.1","24"," 15.9"," 22.0","  37.6"," ","  14.0"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-05","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  13.7","24","   9.4","24","9999.9"," 0","917.5","24","  6.3","24"," 12.7","24"," 19.0"," 22.9","  26.4"," ","  10.0"," ","99.99"," ","999.9","001000"
"72042103043","2025-01-06","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","   8.4","24","   3.2","24","9999.9"," 0","922.6","24","  9.9","24","  3.3","24"," 12.0","999.9","  24.8"," ","  -2.7"," ","99.99"," ","999.9","001000"
"72042103043","2025-01-07","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  16.7","24","  12.1","24","9999.9"," 0","925.7","24"," 10.0","24","  5.2","24"," 13.0"," 19.0","  27.7"," ","  -2.7"," ","99.99"," ","999.9","001000"
"72042103043","2025-01-08","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  16.7","24","   9.6","24","9999.9"," 0","925.0","24"," 10.0","24","  5.6","24","  9.9","999.9","  40.1"," ","   5.0"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-09","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  27.5","24","  22.2","24","9999.9"," 0","913.6","24","  9.5","24"," 11.4","24"," 25.1"," 32.1","  40.1"," ","   5.0"," ","99.99"," ","999.9","011000"
"72042103043","2025-01-10","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  27.3","24","  17.1","24","9999.9"," 0","917.1","24"," 10.0","24"," 11.5","24"," 19.0"," 28.0","  42.1"," ","  15.8"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-11","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  33.6","24","  24.7","24","9999.9"," 0","903.8","24"," 10.0","24","  9.3","24"," 22.9"," 27.0","  48.2"," ","  17.6"," ","99.99"," ","999.9","010000"
"72042103043","2025-01-12","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  33.0","24","  23.7","24","9999.9"," 0","910.6","24"," 10.0","24"," 10.5","24"," 17.1"," 22.9","  48.2"," ","  21.2"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-13","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  28.2","24","  18.1","24","9999.9"," 0","918.1","24"," 10.0","24","  5.3","24"," 13.0"," 17.1","  45.5"," ","  17.8"," "," 0.00","I","999.9","000000"
"72042103043","2025-01-14","39.84","-101.04194","911.7","ATWOOD RAWLINS CO AIRPORT, KS US","  28.1","24","  13.9","24","9999.9"," 0","919.9","24"," 10.0","24","  5.7","24"," 11.1"," 14.0","  45.5"," ","  16.3"," "," 0.00","I","999.9","000000"
