DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,1.1642857142857144,-8.756966490299824,5.4102,-3.796340388007055,NH
2024-01-14,4.592063492063493,-5.883333333333334,84.8106,-0.6456349206349206,NH
2024-01-21,-4.284215167548501,-14.726543209876542,8.87871111111111,-9.505379188712523,NH
2024-01-28,2.9164021164021166,-4.317813051146385,25.755599999999998,-0.700705467372134,NH
2024-02-04,1.5224867724867726,-6.1831569664903,9.214555555555556,-2.3303350970017638,NH
2024-02-11,6.858730158730159,-7.692857142857143,0.7874,-0.4170634920634922,NH
2024-02-18,1.1793650793650798,-9.098412698412698,5.511799999999999,-3.9595238095238092,NH
2024-02-25,2.6940917107583777,-11.786331569664904,4.724399999999999,-4.546119929453263,NH
2024-03-03,10.27202380952381,-5.731349206349207,25.977849999999997,2.2703373015873014,NH
2024-03-10,10.332539682539684,-0.865167548500882,68.83399999999999,4.7336860670194,NH
2024-03-17,9.703174603174602,-2.5936507936507938,19.5072,3.5547619047619046,NH
2024-03-24,4.569047619047619,-6.419047619047619,56.38799999999999,-0.925,NH
2024-03-31,8.328395061728395,-1.0143738977072307,23.856244444444446,3.657010582010582,NH
2024-04-07,7.693650793650794,-1.7182539682539681,38.7604,2.9876984126984127,NH
2024-04-14,15.068430335097002,0.795414462081129,29.083,7.931922398589065,NH
2024-04-21,14.696825396825398,0.761904761904762,8.508999999999999,7.729365079365079,NH
2024-04-28,14.457142857142857,-3.1904761904761902,5.5371999999999995,5.633333333333334,NH
2024-05-05,16.538095238095238,5.35079365079365,23.368,10.944444444444445,NH
2024-05-12,17.603174603174605,4.367460317460318,22.0218,10.98531746031746,NH
2024-05-19,21.76984126984127,8.16031746031746,12.065,14.965079365079365,NH
2024-05-26,27.157142857142855,9.735714285714286,4.8514,18.446428571428573,NH
2024-06-02,24.11657848324515,8.198324514991182,15.067844444444445,16.157451499118167,NH
2024-06-09,25.675925925925927,11.154144620811286,20.686888888888888,18.415035273368606,NH
2024-06-16,23.66164021164021,9.49294532627866,16.941799999999997,16.577292768959435,NH
2024-06-23,28.396296296296295,14.95679012345679,26.178933333333333,21.676543209876545,NH
2024-06-30,26.634920634920636,12.047619047619047,21.996399999999998,19.341269841269842,NH
2024-07-07,29.012698412698416,14.237301587301587,19.939,21.625,NH
2024-07-14,30.761111111111113,17.95,29.845,24.355555555555554,NH
2024-07-21,29.463139329805994,15.245502645502645,19.2532,22.354320987654322,NH
2024-07-28,26.314726631393295,13.96384479717813,22.83742222222222,20.139285714285712,NH
2024-08-04,29.223875661375665,17.385251322751323,46.626638888888884,23.304563492063494,NH
2024-08-11,25.64484126984127,13.270833333333332,60.35675,19.4578373015873,NH
2024-08-18,24.284060846560845,12.880842151675484,12.333111111111112,18.582451499118168,NH
2024-08-25,22.664021164021165,11.14462081128748,19.642666666666667,16.904320987654323,NH
2024-09-01,25.437389770723104,11.45679012345679,15.719777777777775,18.447089947089946,NH
2024-09-08,23.68253968253968,7.425044091710759,6.2653333333333325,15.55379188712522,NH
2024-09-15,24.27689594356261,6.867724867724868,0.7619999999999999,15.572310405643739,NH
2024-09-22,24.987654320987655,10.372134038800706,2.0037777777777777,17.67989417989418,NH
2024-09-29,19.346560846560845,7.765432098765432,36.434888888888885,13.55599647266314,NH
2024-10-06,21.11410934744268,6.686596119929454,1.9360444444444442,13.900352733686066,NH
2024-10-13,15.08968253968254,2.81031746031746,15.4432,8.95,NH
2024-10-20,14.75758377425044,-0.5417989417989416,23.226888888888887,7.10789241622575,NH
2024-10-27,19.954409171075838,1.7101410934744268,1.0752666666666666,10.832275132275132,NH
2024-11-03,14.20520282186949,1.1146384479717812,15.925799999999999,7.659920634920636,NH
2024-11-10,16.02910052910053,0.4865961199294534,8.3058,8.257848324514992,NH
2024-11-17,11.940652557319225,-2.0753968253968256,4.9784,4.9326278659612,NH
2024-11-24,9.417372134038802,2.5145502645502646,29.294666666666664,5.965961199294533,NH
2024-12-01,4.4448853615520285,-4.634744268077601,32.0802,-0.09492945326278639,NH
2024-12-08,-0.08262786596119939,-8.868606701940035,7.9502,-4.475617283950617,NH
