DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,2.725134205729075,-2.758924427470794,4.691875792422231,-0.01689511087085917,IN
2024-01-14,3.5693380276087043,-4.477541737942741,46.62755664160401,-0.45410185516701823,IN
2024-01-21,-5.943287105502426,-16.0135846286985,2.1011137681159417,-10.978435867100464,IN
2024-01-28,6.600800522229093,0.50851714423143,46.9155593073593,3.554658833230262,IN
2024-02-04,7.212926082939886,-0.79735422349294,2.738598550724638,3.2077859297234723,IN
2024-02-11,12.400499350737446,-0.11263148374259487,2.9053692307692307,6.143933933497427,IN
2024-02-18,6.341773746535651,-5.20714180734022,4.5767037037037035,0.5673159695977157,IN
2024-02-25,13.051035768433428,-2.4034578288755397,8.963611194653298,5.323788969778945,IN
2024-03-03,15.384051398337112,0.07194066515495098,5.170835238095238,7.727996031746031,IN
2024-03-10,15.659305380428297,5.769661524411442,24.049026394246482,10.71448345241987,IN
2024-03-17,18.823074900714655,3.72136809015691,16.805473721930245,11.272221495435781,IN
2024-03-24,9.608455101938812,-2.3611002220651343,0.4118216374269006,3.6236774399368388,IN
2024-03-31,16.635089007112814,3.680351570827761,14.710174297924297,10.157720288970287,IN
2024-04-07,13.280473743018693,3.251715512037513,53.15016150158004,8.266094627528103,IN
2024-04-14,20.876073684769334,7.568657366328174,45.7432823220258,14.222365525548756,IN
2024-04-21,21.502864591891505,8.330544966241998,16.608397975615368,14.916704779066752,IN
2024-04-28,19.748938363224077,6.38610595753453,15.279254545454545,13.067522160379303,IN
2024-05-05,26.5512703566275,13.511337868480725,19.653195021645022,20.031304112554114,IN
2024-05-12,24.29052492341966,11.04086478321023,20.570327220829853,17.665694853314946,IN
2024-05-19,25.915789824865453,13.397983206750713,43.97404539878421,19.656886515808083,IN
2024-05-26,28.566210796259423,15.472251090506239,8.837500149781567,22.019230943382833,IN
2024-06-02,24.221591788112256,12.259263126953185,31.58212729044834,18.24042745753272,IN
2024-06-09,28.03828332836996,14.857458455877056,6.292494706856835,21.447870892123508,IN
2024-06-16,29.26080641274223,13.39277783255009,5.861603634690591,21.32679212264616,IN
2024-06-23,33.31395018855336,21.564484745119668,15.162580984200982,27.439217466836514,IN
2024-06-30,29.137329253870607,17.864224824959997,21.323796561138668,23.500777039415304,IN
2024-07-07,28.63788933712136,16.43723175215005,21.018297166080107,22.53756054463571,IN
2024-07-14,29.57704535089737,18.055499467267204,43.58013460208492,23.81627240908229,IN
2024-07-21,28.21819349962207,16.697661879566642,20.068902857142856,22.457927689594356,IN
2024-07-28,28.342017891711873,15.494147446389919,3.97377738125507,21.918082669050897,IN
2024-08-04,30.6085160537645,19.715282664044512,26.015378036395337,25.16189935890451,IN
2024-08-11,28.35337960393516,16.60817065063097,3.9979380086580085,22.480775127283064,IN
2024-08-18,28.590626750025248,15.738697399787625,26.333434085213028,22.164662074906435,IN
2024-08-25,26.93513269505333,12.155076845553037,1.025407407407407,19.54510477030318,IN
2024-09-01,32.64020560861831,19.339761599364774,12.639831688311688,25.98998360399154,IN
2024-09-08,26.39690402190402,10.499523257459767,1.569357142857143,18.448213639681892,IN
2024-09-15,30.00275174267238,11.46299991601579,3.1178835978835973,20.732875829344085,IN
2024-09-22,31.1820757020757,13.450045351473923,3.09626,22.316060526774812,IN
2024-09-29,24.547007309037383,15.885669259729411,46.225530603782175,20.216338284383397,IN
2024-10-06,25.723348071681407,11.411817688484357,0.6710376068376067,18.56758288008288,IN
2024-10-13,24.54009768009768,7.322637362637363,0.08792307692307691,15.931367521367521,IN
2024-10-20,18.741687343953426,2.620166989172837,4.353751956815114,10.680927166563132,IN
2024-10-27,21.724547325102883,3.950252792475015,1.973674074074074,12.837400058788948,IN
2024-11-03,21.797434524617067,7.617838327163724,4.818401709401709,14.707636425890394,IN
2024-11-10,19.48162985967334,9.464878268537689,44.50997222222222,14.473254064105515,IN
2024-11-17,14.016365456598777,5.255356325003092,20.1279761747506,9.635860890800936,IN
2024-11-24,11.784172383821508,4.147843936440427,14.342495523657629,7.966008160130967,IN
2024-12-01,6.04776197622027,-2.837743913990717,7.891679537398483,1.6050090311147762,IN
2024-12-08,3.6768857143066325,-6.889412239694916,0.3576790831997455,-1.6062632626941418,IN
