datetime,TMAX,TMIN,PRCP
20250522,19.214319229125977,11.885452270507812,30.91065216064453
20250523,19.61511993408203,9.733333587646484,9.870561599731445
20250524,20.68453598022461,10.653608322143555,27.255441665649414
20250525,21.259105682373047,11.557961463928223,41.02405548095703
20250526,22.090492248535156,12.167468070983887,69.2233657836914
20250527,21.901031494140625,13.077319145202637,76.51546478271484
20250528,22.691179275512695,12.510309219360352,10.100801467895508
20250529,24.161054611206055,12.668155670166016,5.450171947479248
20250530,26.17388343811035,13.647537231445312,5.783504962921143
20250531,27.18316078186035,14.818098068237305,5.099656581878662
20250601,27.583162307739258,16.00836181640625,12.231386184692383
20250602,28.345590591430664,16.654409408569336,10.389461517333984
20250603,28.551660537719727,17.27044677734375,16.746849060058594
20250604,27.805498123168945,16.949026107788086,12.100801467895508
20250605,27.594043731689453,16.422794342041016,12.643756866455078
20250606,27.594043731689453,16.422794342041016,12.643756866455078
