datetime,TMAX,TMIN,PRCP
20250611,28.90446662902832,18.50847625732422,13.965635299682617
20250612,27.752119064331055,17.859909057617188,32.792667388916016
20250613,27.386024475097656,17.975830078125,38.49140930175781
20250614,27.935853958129883,18.229095458984375,35.32875061035156
20250615,28.57422637939453,18.26506233215332,20.687284469604492
20250616,29.467239379882812,18.574569702148438,24.756013870239258
20250617,29.439517974853516,18.87319564819336,17.4685001373291
20250618,29.789461135864258,19.423826217651367,22.41809844970703
20250619,30.947078704833984,19.90160369873047,15.082473754882812
20250620,31.778350830078125,20.54375648498535,13.856815338134766
20250621,32.284305572509766,20.78213119506836,17.06300163269043
20250622,31.63928985595703,20.632875442504883,17.386024475097656
20250623,31.81878662109375,20.383962631225586,10.126002311706543
20250624,31.802978515625,20.454296112060547,10.223367691040039
20250625,32.559566497802734,20.424970626831055,9.61855697631836
20250626,32.559566497802734,20.424970626831055,9.61855697631836
