datetime,TMAX,TMIN,PRCP
20250522,22.20864486694336,13.727856636047363,22.87259864807129
20250523,21.273155212402344,10.861374855041504,7.1602630615234375
20250524,22.092618942260742,11.448079109191895,21.887765884399414
20250525,22.869565963745117,13.044387817382812,33.819515228271484
20250526,22.92795753479004,13.894691467285156,74.97168731689453
20250527,23.05101203918457,14.360363960266113,81.4828109741211
20250528,23.554954528808594,13.747572898864746,7.635490417480469
20250529,24.5535888671875,13.273306846618652,3.3523762226104736
20250530,26.097978591918945,13.916935920715332,4.204752445220947
20250531,27.226896286010742,15.286046981811523,5.189585208892822
20250601,27.45697593688965,16.389432907104492,11.422143936157227
20250602,28.747371673583984,17.217796325683594,12.263397216796875
20250603,29.336198806762695,18.01410484313965,10.309403419494629
20250604,28.68609619140625,18.370222091674805,17.477754592895508
20250605,27.973812103271484,17.37335777282715,14.485844612121582
20250606,27.973812103271484,17.37335777282715,14.485844612121582
