datetime,TMAX,TMIN,PRCP
20250423,23.591724395751953,12.75344181060791,10.487238883972168
20250424,23.287626266479492,11.964268684387207,18.490331649780273
20250425,23.151199340820312,13.144779205322266,36.176334381103516
20250426,21.894123077392578,12.908042907714844,62.72467041015625
20250427,21.409513473510742,9.957231521606445,3.463263750076294
20250428,23.90123748779297,11.088244438171387,4.498839855194092
20250429,26.245397567749023,13.44787311553955,8.180974006652832
20250430,26.725444793701172,15.123743057250977,38.1384391784668
20250501,23.895282745361328,13.680819511413574,25.137664794921875
20250502,21.64980697631836,11.176797866821289,11.615622520446777
20250503,22.02181053161621,10.772622108459473,13.972930908203125
20250504,21.798608779907227,10.992730140686035,5.720804214477539
20250505,20.856843948364258,10.92049503326416,21.1129150390625
20250506,21.398685455322266,10.580820083618164,23.81670570373535
20250507,20.779813766479492,10.760711669921875,16.71848487854004
20250508,20.779813766479492,10.760711669921875,16.71848487854004
