datetime,TMAX,TMIN,PRCP
20250522,16.691822052001953,10.407899856567383,129.00743103027344
20250523,17.42936897277832,8.617379188537598,30.371747970581055
20250524,18.92053985595703,9.938383102416992,13.342007637023926
20250525,20.00436782836914,10.853903770446777,25.84479522705078
20250526,21.239032745361328,11.56013011932373,38.45539093017578
20250527,21.38159942626953,12.131690979003906,39.72211837768555
20250528,21.2667293548584,11.713662147521973,13.743494033813477
20250529,23.663475036621094,12.421375274658203,3.3708178997039795
20250530,25.542564392089844,13.838568687438965,4.731412410736084
20250531,26.259851455688477,14.274535179138184,3.8522305488586426
20250601,26.557249069213867,15.154182434082031,7.437732219696045
20250602,27.60892105102539,15.678438186645508,7.276951789855957
20250603,27.451208114624023,15.974349021911621,9.233271598815918
20250604,26.226486206054688,16.010223388671875,9.308549880981445
20250605,26.638940811157227,15.994702339172363,15.708178520202637
20250606,26.638940811157227,15.994702339172363,15.708178520202637
