State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
PENNSYLVANIA,PA,2025-06-02,20.733333587646484,19.483333587646484,28.850000381469727,26.316667556762695,12.949999809265137,13.116666793823242,17.866666793823242,23.683332443237305,23,2024-06-09,27.7093137254902,15.046177359832823,18.179676470588237,21.377745542661508
PENNSYLVANIA,PA,2025-06-09,22.41666603088379,20.700000762939453,29.33333396911621,27.383333206176758,15.850000381469727,14.416666984558105,20.78333282470703,24.58333396911621,24,2024-06-16,26.818196627309927,11.80473597891496,5.196963606508434,19.311466303112443
PENNSYLVANIA,PA,2025-06-16,23.933332443237305,21.71666717529297,30.766666412353516,28.233333587646484,17.433332443237305,15.449999809265137,21.350000381469727,25.33333396911621,25,2024-06-23,33.632801911087014,19.304366855762616,7.357609167645553,26.468584383424812
PENNSYLVANIA,PA,2025-06-23,24.399999618530273,22.5,31.08333396911621,28.933332443237305,17.91666603088379,16.21666717529297,23.16666603088379,24.21666717529297,26,2024-06-30,30.27128297827223,16.495142153744304,35.05692440534376,23.383212566008265
PENNSYLVANIA,PA,2025-06-30,24.649999618530273,23.066667556762695,31.316667556762695,29.483333587646484,18.200000762939453,16.866666793823242,21.633333206176758,23.483333587646484,27,2024-07-07,30.818033449939115,17.413810359595125,9.458583782525718,24.115921904767124
PENNSYLVANIA,PA,2025-07-07,25.049999237060547,23.450000762939453,31.83333396911621,29.883333206176758,18.566667556762695,17.25,21.96666717529297,24.53333282470703,28,2024-07-14,32.425844378155304,19.234172343179697,11.64278402088108,25.830008360667502
PENNSYLVANIA,PA,2025-07-14,25.016666412353516,23.766666412353516,31.66666603088379,30.16666603088379,18.75,17.799999237060547,21.450000762939453,25.516666412353516,29,2024-07-21,31.48127399107792,18.237173387873668,14.342711204481793,24.85922368947579
PENNSYLVANIA,PA,2025-07-21,25.41666603088379,23.633333206176758,31.899999618530273,29.883333206176758,19.549999237060547,17.899999618530273,31.149999618530273,28.600000381469727,30,2024-07-28,29.43195299671593,16.70236303333594,15.63273290229885,23.06715801502593
PENNSYLVANIA,PA,2025-07-28,24.46666717529297,23.366666793823242,30.816667556762695,29.66666603088379,18.700000762939453,17.649999618530273,32.68333435058594,27.78333282470703,31,2024-08-04,31.85659628311649,19.46521530077333,35.040658456646554,25.66090579194491
PENNSYLVANIA,PA,2025-08-04,24.316667556762695,22.96666717529297,30.816667556762695,29.316667556762695,18.399999618530273,17.21666717529297,32.5,26.600000381469727,32,2024-08-11,28.28930403811356,17.961312673217435,63.32786277056277,23.1253083556655
PENNSYLVANIA,PA,2025-08-11,23.53333282470703,22.53333282470703,29.816667556762695,28.83333396911621,17.96666717529297,16.91666603088379,31.433332443237305,26.600000381469727,33,2024-08-18,28.04695373967986,15.203526344827058,8.884690259329538,21.625240042253463
PENNSYLVANIA,PA,2025-08-18,23.5,22.100000381469727,29.96666717529297,28.450000762939453,17.633333206176758,16.350000381469727,26.066667556762695,23.850000381469727,34,2024-08-25,25.234502689964877,11.863413513553567,10.18809178338002,18.548958101759226
PENNSYLVANIA,PA,2025-08-25,23.066667556762695,21.683332443237305,29.483333587646484,28.183332443237305,17.399999618530273,15.800000190734863,26.016666412353516,21.46666717529297,35,2024-09-01,30.3767258755354,18.172688334593097,13.856506349206349,24.27470710506425
PENNSYLVANIA,PA,2025-09-01,22.049999237060547,20.866666793823242,28.683332443237305,27.483333587646484,16.233333587646484,15.033333778381348,21.816667556762695,22.66666603088379,36,2024-09-08,25.151456725729883,10.016845857116794,12.76871346469622,17.58415129142334
PENNSYLVANIA,PA,2025-09-08,20.53333282470703,19.566667556762695,27.183332443237305,26.200000762939453,14.75,13.850000381469727,25.049999237060547,25.183332443237305,37,2024-09-15,27.155850892545573,10.78657462985194,0.0786190476190476,18.97121276119876
PENNSYLVANIA,PA,2025-09-15,19.33333396911621,18.16666603088379,26.200000762939453,24.850000381469727,13.383333206176758,12.316666603088379,22.450000762939453,25.516666412353516,38,2024-09-22,27.416124178685752,13.73072945653357,7.553267651888341,20.57342681760966
PENNSYLVANIA,PA,2025-09-22,17.733333587646484,16.799999237060547,24.566667556762695,23.41666603088379,11.866666793823242,10.983333587646484,31.366666793823242,27.399999618530273,39,2024-09-29,22.313903875726535,16.274482628300365,25.84800344827586,19.29419325201345
PENNSYLVANIA,PA,2025-09-29,16.83333396911621,15.25,23.549999237060547,21.899999618530273,11.199999809265137,9.583333015441895,26.983333587646484,26.566667556762695,40,2024-10-06,22.583586565939505,11.91847669623405,11.092742557932263,17.25103163108678
PENNSYLVANIA,PA,2025-10-06,15.466666221618652,13.866666793823242,22.366666793823242,20.600000381469727,9.649999618530273,8.166666984558105,21.66666603088379,22.700000762939453,41,2024-10-13,21.032141560327837,6.137126841477332,6.987178921568628,13.584634200902585
PENNSYLVANIA,PA,2025-10-13,13.600000381469727,12.283333778381348,20.483333587646484,18.883333206176758,7.816666603088379,6.633333206176758,25.016666412353516,22.816667556762695,42,2024-10-20,18.70703312890813,2.6255912297578967,4.862560606060606,10.666312179333014
PENNSYLVANIA,PA,2025-10-20,12.133333206176758,10.866666793823242,18.71666717529297,17.266666412353516,6.516666889190674,5.349999904632568,20.21666717529297,22.33333396911621,43,2024-10-27,21.962376432054302,4.346418196908393,0.513774883286648,13.154397314481349
