State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
VIRGINIA,VA,2025-04-07,11.699999809265137,13.266666412353516,19.433332443237305,20.633333206176758,5.2166666984558105,6.633333206176758,22.350000381469727,19.383333206176758,15,2024-04-14,23.265235931101262,9.597710096219206,13.505239661585463,16.431473013660234
VIRGINIA,VA,2025-04-14,14.699999809265137,14.516666412353516,22.566667556762695,21.816667556762695,7.583333492279053,7.916666507720947,11.766666412353516,22.41666603088379,16,2024-04-21,25.473015859913957,11.405716881640732,6.995460829657918,18.439366370777343
VIRGINIA,VA,2025-04-21,16.266666412353516,15.350000381469727,23.616666793823242,22.58333396911621,9.666666984558105,8.933333396911621,22.08333396911621,22.633333206176758,17,2024-04-28,20.998962564882017,7.063658720356506,4.14540823487898,14.031310642619262
VIRGINIA,VA,2025-04-28,17.46666717529297,16.383333206176758,24.649999618530273,23.450000762939453,10.899999618530273,10.083333015441895,19.733333587646484,22.450000762939453,18,2024-05-05,27.672584336353555,13.610524019456603,15.874699933725402,20.64155417790508
VIRGINIA,VA,2025-05-05,18.483333587646484,17.483333587646484,25.399999618530273,24.316667556762695,12.266666412353516,11.266666412353516,25.116666793823242,23.28333282470703,19,2024-05-12,25.908534118798347,14.044955325138252,23.775214177370277,19.9767447219683
VIRGINIA,VA,2025-05-12,18.600000381469727,18.33333396911621,25.25,25.066667556762695,12.533333778381348,12.216666221618652,27.066667556762695,25.383333206176758,20,2024-05-19,23.38588686018765,12.862149472143628,53.98194427883887,18.12401816616564
VIRGINIA,VA,2025-05-19,19.91666603088379,19.549999237060547,26.53333282470703,26.08333396911621,13.716666221618652,13.5,25.91666603088379,24.683332443237305,21,2024-05-26,28.86606721980118,15.61525355493474,9.410744044007131,22.240660387367964
VIRGINIA,VA,2025-05-26,21.399999618530273,20.983333587646484,27.83333396911621,27.399999618530273,15.483333587646484,15.083333015441895,27.049999237060547,24.200000762939453,22,2024-06-02,26.93768086216205,13.00603009324072,15.124593230763134,19.971855477701386
VIRGINIA,VA,2025-06-02,23.100000381469727,22.016666412353516,29.433332443237305,28.350000381469727,17.316667556762695,16.183332443237305,27.46666717529297,26.066667556762695,23,2024-06-09,29.77667844422772,16.91992141295841,11.557013891191282,23.348299928593065
VIRGINIA,VA,2025-06-09,24.08333396911621,23.100000381469727,30.233333587646484,29.33333396911621,18.53333282470703,17.383333206176758,30.53333282470703,24.883333206176758,24,2024-06-16,29.78597791270452,15.248049519406536,4.008014267236828,22.517013716055526
VIRGINIA,VA,2025-06-16,24.866666793823242,23.983333587646484,30.91666603088379,30.16666603088379,19.299999237060547,18.383333206176758,26.316667556762695,25.83333396911621,25,2024-06-23,32.87698277723788,18.30108294640608,1.5522222222222222,25.589032861821977
VIRGINIA,VA,2025-06-23,26.133333206176758,24.799999237060547,32.36666488647461,30.96666717529297,20.383333206176758,19.16666603088379,22.266666412353516,25.549999237060547,26,2024-06-30,33.66228586192948,19.58502197413285,21.05621959525437,26.623653918031163
VIRGINIA,VA,2025-06-30,26.633333206176758,25.41666603088379,32.766666412353516,31.58333396911621,21.016666412353516,19.883333206176758,21.866666793823242,24.516666412353516,27,2024-07-07,32.56128352603905,18.79623115965664,20.87746220130548,25.67875734284784
VIRGINIA,VA,2025-07-07,26.366666793823242,25.83333396911621,32.349998474121094,31.899999618530273,20.950000762939453,20.299999237060547,29.299999237060547,24.41666603088379,28,2024-07-14,33.272240126029224,21.80162218805885,46.20678998139069,27.53693115704404
VIRGINIA,VA,2025-07-14,26.950000762939453,26.100000381469727,32.983333587646484,32.16666793823242,21.616666793823242,20.71666717529297,27.483333587646484,24.53333282470703,29,2024-07-21,32.64925145359349,21.654829230772204,23.544170114688523,27.152040342182847
VIRGINIA,VA,2025-07-21,26.899999618530273,25.983333587646484,32.75,31.96666717529297,21.950000762939453,20.883333206176758,38.03333282470703,30.450000762939453,30,2024-07-28,29.89562517436042,20.056326281157755,38.5328136523554,24.975975727759085
VIRGINIA,VA,2025-07-28,26.5,25.633333206176758,32.21666717529297,31.566667556762695,21.600000381469727,20.566667556762695,39.28333282470703,30.28333282470703,31,2024-08-04,32.82133896376754,20.9433618903127,20.651905513281083,26.88235042704012
VIRGINIA,VA,2025-08-04,25.899999618530273,25.299999237060547,31.66666603088379,31.233333587646484,20.866666793823242,20.16666603088379,29.83333396911621,26.733333587646484,32,2024-08-11,30.63526760968938,21.5954747957384,50.54998566893424,26.11537120271389
VIRGINIA,VA,2025-08-11,25.766666412353516,25.016666412353516,31.66666603088379,30.950000762939453,20.66666603088379,19.933332443237305,25.08333396911621,26.96666717529297,33,2024-08-18,29.712450182445384,17.549421506853612,10.054527922295083,23.630935844649496
VIRGINIA,VA,2025-08-18,25.516666412353516,24.633333206176758,31.433332443237305,30.633333206176758,20.350000381469727,19.41666603088379,26.649999618530273,24.799999237060547,34,2024-08-25,26.980756686968856,13.46822449949069,12.183032191402877,20.22449059322977
VIRGINIA,VA,2025-08-25,25.149999618530273,24.25,31.133333206176758,30.266666412353516,19.983333587646484,19.016666412353516,26.46666717529297,25.633333206176758,35,2024-09-01,32.015811167579,19.38938392285061,26.24504770663907,25.702597545214804
VIRGINIA,VA,2025-09-01,24.383333206176758,23.483333587646484,30.316667556762695,29.58333396911621,19.316667556762695,18.28333282470703,37.400001525878906,28.5,36,2024-09-08,26.044100945729944,14.03783272691723,8.429502852437418,20.040966836323587
