datetime,TMAX,TMIN,PRCP
20250423,21.886615753173828,9.879846572875977,8.746153831481934
20250424,21.929384231567383,9.531846046447754,20.36307716369629
20250425,20.861692428588867,11.366615295410156,40.27692413330078
20250426,18.708616256713867,10.187231063842773,37.0461540222168
20250427,19.37677001953125,8.368000030517578,2.8138461112976074
20250428,22.58415412902832,10.017692565917969,6.1476922035217285
20250429,23.811077117919922,12.031538009643555,15.384614944458008
20250430,23.686153411865234,12.593999862670898,34.21230697631836
20250501,22.227691650390625,10.822922706604004,17.7246150970459
20250502,20.020153045654297,9.579076766967773,7.910769462585449
20250503,20.654769897460938,9.105384826660156,11.275384902954102
20250504,20.40846061706543,9.056154251098633,3.4753847122192383
20250505,19.8090763092041,8.908153533935547,7.966153621673584
20250506,19.883230209350586,8.623230934143066,13.529231071472168
20250507,20.576616287231445,8.727999687194824,7.924615383148193
20250508,20.576616287231445,8.727999687194824,7.924615383148193
