datetime,TMAX,TMIN,PRCP
20250611,33.28711700439453,19.81728744506836,8.406779289245605
20250612,32.66576385498047,17.82203483581543,12.915254592895508
20250613,32.73423767089844,17.72779655456543,9.708474159240723
20250614,33.807456970214844,17.59220314025879,9.92203426361084
20250615,34.901695251464844,17.913219451904297,5.955932140350342
20250616,34.506439208984375,18.350507736206055,3.806779623031616
20250617,34.2400016784668,18.313220977783203,5.864406585693359
20250618,35.08271026611328,18.8433895111084,6.776271343231201
20250619,35.08271026611328,18.990846633911133,4.1016950607299805
20250620,36.528472900390625,18.879661560058594,2.993220329284668
20250621,36.70338821411133,20.027795791625977,1.8406779766082764
20250622,36.18339157104492,19.99966049194336,6.664406776428223
20250623,35.672542572021484,19.709152221679688,2.766101598739624
20250624,35.43593215942383,18.94915199279785,3.9322032928466797
20250625,35.63322067260742,18.710168838500977,4.420339107513428
20250626,35.63322067260742,18.710168838500977,4.420339107513428
