Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,4.03531914893617,0.4252499999999999,5.131798080767448,-4.919148936170212,-10.3495,-4.251862325020618,122.3,74.99249999999999,102.74301462167924,-0.4419148936170212,-4.9615,0.4402121433387986
2,10.925833333333337,6.922000000000001,8.369521964341292,-2.5341666666666667,-4.498444444444445,-3.6851451469476686,93.925,153.04888888888888,106.13023142590369,4.195416666666667,1.2113333333333334,2.341945233649015
3,14.759607843137257,15.193055555555556,14.11244822975344,0.5737254901960784,-0.8869444444444444,-0.23909171299288956,87.17254901960784,50.74722222222223,87.43784448548651,7.666274509803922,7.154722222222222,6.936773220672885
