Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,-3.0611029411764705,-3.905912408759124,-2.720980667103569,-8.561323529411764,-14.445985401459854,-10.598327753046288,43.08088235294117,5.066423357664234,33.36507582864387,-5.811102941176471,-9.176715328467154,-6.659716683015833
2,5.802928571428571,-2.517121212121212,-0.6990550661115243,-5.941142857142857,-13.23469696969697,-12.195284665508368,12.882857142857144,22.06893939393939,28.42662416533708,-0.0689285714285714,-7.876136363636364,-6.446908178272873
3,8.138913043478261,8.7897,6.186762071584968,-3.579855072463768,-3.4909,-4.337263821737642,76.72608695652174,91.446,71.83897525954391,2.2797101449275363,2.6494,0.9247642358163158
4,13.485294117647058,13.695999231851555,11.828711016192965,2.1116911764705883,1.3248253759268267,0.7800974679753121,98.60073529411764,67.25142271111882,79.38708454560279,7.798823529411766,7.510412303889193,6.304999052566006
5,20.88543478260869,20.5200068772203,19.65552778795597,8.312028985507245,6.0130288367150895,7.475129226804891,149.48840579710145,13.16226990655634,95.21904371657953,14.59855072463768,13.266517856967695,13.565191502450213
