datetime,TMAX,TMIN,PRCP
20250423,23.200000762939453,13.17628288269043,9.378761291503906
20250424,23.50885009765625,11.958937644958496,14.973451614379883
20250425,22.883893966674805,12.816283226013184,27.403539657592773
20250426,22.91026496887207,13.728141784667969,40.68495559692383
20250427,21.499114990234375,9.670973777770996,2.046017646789551
20250428,23.96035385131836,10.492743492126465,3.617699146270752
20250429,26.777698516845703,13.367079734802246,7.776991367340088
20250430,27.805131912231445,15.4541597366333,24.157522201538086
20250501,24.515928268432617,14.361238479614258,18.42477798461914
20250502,21.769025802612305,11.710442543029785,7.946902751922607
20250503,22.4980525970459,11.166017532348633,11.60530948638916
20250504,22.547786712646484,11.824602127075195,8.791150093078613
20250505,21.64743423461914,10.976460456848145,5.959291934967041
20250506,21.80778694152832,10.795397758483887,6.6353983879089355
20250507,20.812389373779297,11.289026260375977,11.681415557861328
20250508,20.812389373779297,11.289026260375977,11.681415557861328
