datetime,TMAX,TMIN,PRCP
20250522,17.699180603027344,10.739803314208984,47.895408630371094
20250523,17.91193389892578,8.959770202636719,14.093442916870117
20250524,19.080196380615234,10.180327415466309,19.438032150268555
20250525,20.21550750732422,11.18714714050293,34.97639465332031
20250526,21.290327072143555,11.585442543029785,41.88426208496094
20250527,20.98511505126953,12.107671737670898,37.304264068603516
20250528,21.558164596557617,11.96511459350586,9.15573787689209
20250529,23.497638702392578,12.488622665405273,4.420655727386475
20250530,25.15406608581543,13.731574058532715,2.3970491886138916
20250531,26.05531120300293,14.399639129638672,5.686229705810547
20250601,26.377147674560547,15.249934196472168,6.8636064529418945
20250602,26.986623764038086,15.868786811828613,6.731475353240967
20250603,26.733509063720703,16.080820083618164,7.1452460289001465
20250604,26.31501579284668,15.883344650268555,14.497049331665039
20250605,26.520294189453125,15.870327949523926,8.68131160736084
20250606,26.520294189453125,15.870327949523926,8.68131160736084
