Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,8.835277777777778,7.686153846153847,9.505719527272188,-5.908055555555555,-9.441846153846154,-6.428409840569225,18.70694444444445,6.009230769230769,14.79780863658595,1.4631944444444445,-0.8781538461538462,1.53883837986373
2,13.213888888888889,15.90896103896104,11.480262768031187,-2.89875,-3.462987012987013,-5.4901340805718,19.275,2.455844155844156,13.975994801819363,5.15875,6.2232467532467535,2.995167283950617
3,15.1492,18.78263157894737,15.685970209150486,-0.4962666666666666,-0.4007894736842104,-1.2813600688720195,21.10533333333333,7.45,19.485909532257608,7.325866666666667,9.191052631578946,7.202289416076306
