datetime,TMAX,TMIN,PRCP
20250423,27.685779571533203,13.26330280303955,7.444953918457031
20250424,27.343578338623047,12.973394393920898,12.536697387695312
20250425,27.54449462890625,13.846330642700195,10.669724464416504
20250426,25.992660522460938,12.371560096740723,13.747706413269043
20250427,24.489450454711914,11.066514015197754,2.5
20250428,25.900917053222656,11.401375770568848,2.8669724464416504
20250429,26.924312591552734,12.419724464416504,6.600917339324951
20250430,28.089908599853516,13.319725036621094,10.178898811340332
20250501,29.268348693847656,13.860092163085938,6.412844181060791
20250502,29.759174346923828,14.372936248779297,3.334862470626831
20250503,30.334861755371094,14.841743469238281,3.9541285037994385
20250504,29.19495391845703,14.327064514160156,3.4633028507232666
20250505,29.362844467163086,14.585780143737793,7.8715596199035645
20250506,29.75275230407715,15.358716011047363,6.073394298553467
20250507,29.527523040771484,15.031192779541016,3.990825653076172
20250508,29.527523040771484,15.031192779541016,3.990825653076172
