datetime,TMAX,TMIN,PRCP
20250611,27.13157844543457,17.6085147857666,14.218266487121582
20250612,26.898296356201172,16.512693405151367,46.21052551269531
20250613,25.73219871520996,16.76238441467285,37.46284866333008
20250614,26.100929260253906,16.021053314208984,33.02012252807617
20250615,27.557275772094727,16.773529052734375,20.275541305541992
20250616,27.96331214904785,17.23235321044922,22.034055709838867
20250617,27.963777542114258,17.514705657958984,30.586687088012695
20250618,28.697214126586914,17.759906768798828,21.990711212158203
20250619,29.87120819091797,18.37445831298828,15.942724227905273
20250620,30.826160430908203,18.808204650878906,19.20123863220215
20250621,31.02662467956543,19.37120819091797,14.592879295349121
20250622,29.540246963500977,18.615943908691406,18.45355987548828
20250623,30.227088928222656,18.417802810668945,8.304953575134277
20250624,30.710216522216797,19.2119197845459,9.037151336669922
20250625,31.12538719177246,19.00526237487793,11.56501579284668
20250626,31.12538719177246,19.00526237487793,11.56501579284668
