datetime,TMAX,TMIN,PRCP
20250522,19.694602966308594,10.367070198059082,22.317180633544922
20250523,19.280506134033203,9.16079330444336,17.25550651550293
20250524,20.321475982666016,10.588766098022461,21.42290687561035
20250525,20.60528564453125,11.351431846618652,33.86343765258789
20250526,20.765968322753906,11.281827926635742,50.08590316772461
20250527,21.5371150970459,11.381277084350586,32.94713592529297
20250528,22.723567962646484,11.521035194396973,7.508810520172119
20250529,24.476652145385742,12.321145057678223,4.783039569854736
20250530,26.39801788330078,13.725440979003906,4.904184818267822
20250531,27.276432037353516,14.808589935302734,5.612334728240967
20250601,28.05517578125,15.784360885620117,9.698237419128418
20250602,28.67643165588379,16.406938552856445,10.057269096374512
20250603,28.4323787689209,16.620264053344727,13.368942260742188
20250604,27.782489776611328,16.42422866821289,14.893172264099121
20250605,28.10429573059082,16.125219345092773,10.480175971984863
20250606,28.10429573059082,16.125219345092773,10.480175971984863
