datetime,TMAX,TMIN,PRCP
20250423,24.154569625854492,10.866318702697754,7.428198337554932
20250424,23.58250617980957,10.807049751281738,22.96866798400879
20250425,23.079113006591797,11.352741241455078,27.668407440185547
20250426,22.915143966674805,10.741252899169922,16.911226272583008
20250427,23.359529495239258,10.178851127624512,5.27676248550415
20250428,24.220365524291992,10.46318531036377,8.906004905700684
20250429,24.610183715820312,11.175978660583496,12.383811950683594
20250430,24.09608268737793,11.06840705871582,20.114883422851562
20250501,24.088773727416992,10.651174545288086,13.791122436523438
20250502,24.052480697631836,10.50809383392334,6.441253185272217
20250503,24.754047393798828,10.908616065979004,6.464751720428467
20250504,24.33289909362793,10.827937126159668,6.5274152755737305
20250505,23.816448211669922,10.515666007995605,6.979112148284912
20250506,24.437335968017578,10.809921264648438,8.44908618927002
20250507,24.292428970336914,11.609138488769531,8.741514205932617
20250508,24.292428970336914,11.609138488769531,8.741514205932617
