State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
NORTH CAROLINA,NC,2025-06-02,22.325000762939453,22.375,29.825000762939453,29.200000762939453,15.024999618530273,16.174999237060547,16.475000381469727,25.075000762939453,23,2024-06-09,30.616448501941736,18.77261594665407,12.26263535577674,24.694532224297905
NORTH CAROLINA,NC,2025-06-09,23.674999237060547,23.200000762939453,30.024999618530273,29.975000381469727,18.274999618530273,17.125,37.625,25.325000762939453,24,2024-06-16,30.7718155422148,17.644987447380363,3.8972441323703615,24.20840149479758
NORTH CAROLINA,NC,2025-06-16,25.075000762939453,23.850000381469727,31.725000381469727,30.600000381469727,19.149999618530273,17.799999237060547,24.274999618530273,22.924999237060547,25,2024-06-23,31.87436891261587,19.139159880897058,0.6180102927743858,25.506764396756463
NORTH CAROLINA,NC,2025-06-23,26.049999237060547,24.424999237060547,32.974998474121094,31.200000762939453,20.024999618530273,18.524999618530273,24.299999237060547,24.950000762939453,26,2024-06-30,34.00067308341251,22.107929511540384,10.720265708866762,28.05430129747645
NORTH CAROLINA,NC,2025-06-30,26.0,24.899999618530273,32.70000076293945,31.649999618530273,20.274999618530273,19.075000762939453,32.224998474121094,25.325000762939453,27,2024-07-07,33.21898286575967,20.57226445444981,23.02198749197915,26.895623660104743
NORTH CAROLINA,NC,2025-07-07,26.075000762939453,25.174999237060547,32.724998474121094,31.875,20.375,19.5,26.25,23.325000762939453,28,2024-07-14,33.26540739054679,22.89156938016303,29.283491832999164,28.078488385354916
NORTH CAROLINA,NC,2025-07-14,25.950000762939453,25.325000762939453,32.57500076293945,32.0,20.549999237060547,19.825000762939453,30.825000762939453,24.725000381469727,29,2024-07-21,32.97736246199398,22.86379146893101,43.75979143330514,27.92057696546249
NORTH CAROLINA,NC,2025-07-21,26.399999618530273,25.325000762939453,33.125,31.950000762939453,20.975000381469727,20.0,28.625,29.274999618530273,30,2024-07-28,30.63804389781833,21.96865474497053,71.19386726500936,26.303349321394432
NORTH CAROLINA,NC,2025-07-28,26.049999237060547,24.975000381469727,32.599998474121094,31.549999237060547,20.75,19.725000381469727,31.549999237060547,30.024999618530273,31,2024-08-04,32.22656508762991,21.887158415798854,20.39773234593065,27.056861751714383
NORTH CAROLINA,NC,2025-08-04,25.700000762939453,24.725000381469727,32.32500076293945,31.25,20.325000762939453,19.424999237060547,28.700000762939453,29.75,32,2024-08-11,30.19582247822546,22.51637776756211,115.4092592795352,26.356100122893785
NORTH CAROLINA,NC,2025-08-11,25.600000381469727,24.549999237060547,32.20000076293945,31.075000762939453,20.325000762939453,19.274999618530273,29.625,29.125,33,2024-08-18,30.148077894129948,19.74109374461237,15.49313633056027,24.94458581937116
NORTH CAROLINA,NC,2025-08-18,25.299999237060547,24.274999618530273,31.899999618530273,30.825000762939453,20.049999237060547,18.924999237060547,24.850000381469727,24.825000762939453,34,2024-08-25,27.922114015578572,15.626736136807647,8.703429505582136,21.774425076193108
NORTH CAROLINA,NC,2025-08-25,25.200000762939453,23.799999237060547,31.649999618530273,30.350000381469727,19.975000381469727,18.399999618530273,31.5,26.524999618530273,35,2024-09-01,32.93718307115616,19.933168066432728,16.214099740748228,26.435175568794445
NORTH CAROLINA,NC,2025-09-01,23.950000762939453,23.049999237060547,30.649999618530273,29.674999237060547,18.350000381469727,17.5,27.350000381469727,28.950000762939453,36,2024-09-08,27.34171213723372,17.042627321579044,19.52291812186155,22.19216972940638
NORTH CAROLINA,NC,2025-09-08,23.100000381469727,21.975000381469727,29.875,28.75,17.424999237060547,16.274999618530273,24.875,24.975000381469727,37,2024-09-15,26.84227402984279,15.60120367225349,18.211368382128803,21.22173885104814
NORTH CAROLINA,NC,2025-09-15,21.875,20.850000381469727,28.75,27.600000381469727,16.149999618530273,15.175000190734863,26.625,26.274999618530273,38,2024-09-22,27.633265530013496,18.398960857294192,75.97336315898023,23.016113193653844
NORTH CAROLINA,NC,2025-09-22,20.5,19.600000381469727,27.600000381469727,26.5,14.649999618530273,13.925000190734863,25.975000381469727,28.200000762939453,39,2024-09-29,28.31883146552448,19.97455359259304,55.96961375387159,24.14669252905876
NORTH CAROLINA,NC,2025-09-29,19.725000381469727,18.200000762939453,26.725000381469727,25.350000381469727,13.824999809265137,12.199999809265137,24.625,24.774999618530273,40,2024-10-06,27.34986847821733,17.826101068438398,6.225430291056591,22.587984773327864
NORTH CAROLINA,NC,2025-10-06,18.475000381469727,16.899999618530273,25.725000381469727,24.149999618530273,12.375,10.75,18.075000762939453,22.649999618530273,41,2024-10-13,24.500452542134617,9.992462646859222,0.0,17.24645759449692
NORTH CAROLINA,NC,2025-10-13,16.774999618530273,15.300000190734863,24.625,22.950000762939453,10.125,8.675000190734863,18.674999237060547,18.274999618530273,42,2024-10-20,20.825335809034424,5.906701791364756,0.6124222222222222,13.366018800199592
NORTH CAROLINA,NC,2025-10-20,15.350000381469727,13.949999809265137,23.450000762939453,21.875,8.300000190734863,6.949999809265137,15.675000190734863,16.799999237060547,43,2024-10-27,24.860066207995946,8.512314049897777,3.307475977977397,16.68619012894686
NORTH CAROLINA,NC,2025-10-27,13.875,12.824999809265137,21.799999237060547,20.674999237060547,6.900000095367432,5.849999904632568,17.850000381469727,20.174999237060547,44,2024-11-03,23.657280328094146,11.062487921480896,0.8902859527357887,17.35988412478752
