State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
GEORGIA,GA,2025-05-05,20.639999389648438,20.8799991607666,28.059999465942383,28.440000534057617,13.520000457763672,13.479999542236328,25.540000915527344,17.600000381469727,19,2024-05-12,29.08679381512821,17.01158500414688,39.935818395443285,23.049189409637545
GEORGIA,GA,2025-05-12,21.760000228881836,21.739999771118164,29.260000228881836,29.219999313354492,14.380000114440918,14.600000381469727,17.18000030517578,17.459999084472656,20,2024-05-19,27.7324500045956,17.391577288579025,31.88088223115333,22.562013646587317
GEORGIA,GA,2025-05-19,23.65999984741211,22.719999313354492,31.079999923706055,30.059999465942383,16.65999984741211,15.800000190734863,19.81999969482422,20.600000381469727,21,2024-05-26,30.629101286785108,18.14994895763278,10.090164714795009,24.389525122208944
GEORGIA,GA,2025-05-26,24.68000030517578,23.81999969482422,31.940000534057617,31.0,17.979999542236328,17.299999237060547,23.540000915527344,23.360000610351562,22,2024-06-02,30.020532480074817,17.139970187075452,12.095249934585176,23.58025133357513
GEORGIA,GA,2025-06-02,25.639999389648438,24.540000915527344,32.79999923706055,31.559999465942383,19.399999618530273,18.459999084472656,28.65999984741211,29.239999771118164,23,2024-06-09,32.15197321732186,19.30455204596361,9.297016744366744,25.728262631642732
GEORGIA,GA,2025-06-09,26.15999984741211,25.18000030517578,33.18000030517578,32.13999938964844,20.219999313354492,19.239999771118164,32.0,30.459999084472656,24,2024-06-16,33.64595119868107,19.43117144246012,3.7301445164736906,26.53856132057059
GEORGIA,GA,2025-06-16,26.31999969482422,25.68000030517578,33.15999984741211,32.619998931884766,20.6200008392334,19.760000228881836,33.959999084472656,27.639999389648438,25,2024-06-23,33.68887418016954,20.78373700349101,2.1814468910164115,27.236305591830277
GEORGIA,GA,2025-06-23,27.079999923706055,26.079999923706055,33.97999954223633,33.0,21.559999465942383,20.399999618530273,34.279998779296875,31.18000030517578,26,2024-06-30,35.63354979821066,22.39184909682428,14.295066671994206,29.012699447517463
GEORGIA,GA,2025-06-30,27.520000457763672,26.440000534057617,34.34000015258789,33.34000015258789,21.979999542236328,20.959999084472656,33.31999969482422,32.86000061035156,27,2024-07-07,34.43696153397082,23.448085207260583,30.7825178653325,28.942523370615707
GEORGIA,GA,2025-07-07,27.6200008392334,26.81999969482422,34.41999816894531,33.63999938964844,22.18000030517578,21.3799991607666,32.119998931884766,28.079999923706055,28,2024-07-14,34.368550648389714,22.31053913071486,22.365816331124787,28.33954488955229
GEORGIA,GA,2025-07-14,27.6200008392334,26.940000534057617,34.439998626708984,33.86000061035156,22.260000228881836,21.579999923706055,26.799999237060547,25.3799991607666,29,2024-07-21,33.36950305361093,22.4233077863762,53.871250627993135,27.896405419993563
GEORGIA,GA,2025-07-21,27.799999237060547,26.959999084472656,34.65999984741211,33.91999816894531,22.6200008392334,21.68000030517578,33.040000915527344,26.0,30,2024-07-28,32.14301920132713,22.58008264037227,41.526958275295165,27.3615509208497
GEORGIA,GA,2025-07-28,27.520000457763672,26.760000228881836,34.400001525878906,33.63999938964844,22.360000610351562,21.6200008392334,26.6200008392334,28.280000686645508,31,2024-08-04,33.46340170249185,22.402969004134714,32.43001329200848,27.933185353313284
GEORGIA,GA,2025-08-04,27.399999618530273,26.600000381469727,34.2400016784668,33.400001525878906,22.31999969482422,21.5,30.299999237060547,28.700000762939453,32,2024-08-11,33.3937657963637,22.84290981580914,47.66320070957342,28.11833780608642
GEORGIA,GA,2025-08-11,27.139999389648438,26.440000534057617,33.959999084472656,33.2400016784668,22.040000915527344,21.31999969482422,31.219999313354492,29.34000015258789,33,2024-08-18,33.36777329613164,21.334797241240818,10.60075180533752,27.35128526868623
GEORGIA,GA,2025-08-18,27.299999237060547,26.15999984741211,34.220001220703125,32.939998626708984,22.020000457763672,21.020000457763672,28.219999313354492,29.18000030517578,34,2024-08-25,31.139948560877983,18.913130575538485,3.384644980518523,25.026539568208232
GEORGIA,GA,2025-08-25,27.079999923706055,25.700000762939453,33.880001068115234,32.380001068115234,21.920000076293945,20.559999465942383,27.780000686645508,26.600000381469727,35,2024-09-01,34.35541391986395,20.88673388979224,6.273067521749087,27.62107390482809
GEORGIA,GA,2025-09-01,26.079999923706055,25.020000457763672,32.86000061035156,31.799999237060547,20.81999969482422,19.700000762939453,23.440000534057617,23.860000610351562,36,2024-09-08,29.868657409294983,20.030848756520065,15.127393423938877,24.949753082907524
GEORGIA,GA,2025-09-08,25.1200008392334,24.239999771118164,31.979999542236328,31.200000762939453,19.68000030517578,18.68000030517578,23.139999389648438,21.15999984741211,37,2024-09-15,27.16543312857093,18.957906948936408,27.73526113382369,23.061670038753668
GEORGIA,GA,2025-09-15,24.559999465942383,23.420000076293945,31.399999618530273,30.399999618530273,19.139999389648438,17.760000228881836,24.739999771118164,23.6200008392334,38,2024-09-22,30.88516997413182,18.36670113530362,2.4010685359361137,24.62593555471772
GEORGIA,GA,2025-09-22,23.0,22.200000762939453,29.979999542236328,29.280000686645508,17.31999969482422,16.479999542236328,29.459999084472656,25.360000610351562,39,2024-09-29,29.48746529621272,19.80420824599076,128.70428292388283,24.645836771101735
GEORGIA,GA,2025-09-29,22.100000381469727,20.860000610351562,29.34000015258789,28.079999923706055,16.079999923706055,14.880000114440918,19.959999084472656,23.65999984741211,40,2024-10-06,29.151218577058096,18.696441452941094,0.8236175209143395,23.9238300149996
