Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,1.065606060606061,-0.2788571428571428,0.6815165192340625,-7.9725757575757585,-11.203714285714286,-8.364996367113744,47.7969696969697,23.478571428571428,47.56846407601969,-3.453636363636364,-5.741714285714286,-3.8418555106144354
2,4.866811594202899,2.173939393939394,2.190885815897667,-4.245072463768116,-7.677575757575757,-8.864656027916537,60.73043478260869,71.78939393939395,37.47481900689638,0.3110144927536232,-2.751969696969697,-3.33661722615595
3,8.176857142857143,9.8640625,7.812028811852679,-4.229571428571428,-2.9228125,-4.696385270181228,54.07857142857143,44.23125,38.82742103189815,1.974428571428572,3.4709375,1.5580892672982587
