datetime,TMAX,TMIN,PRCP
20250423,23.46246910095215,12.793424606323242,13.867981910705566
20250424,23.152908325195312,11.973596572875977,30.49671173095703
20250425,22.720638275146484,13.511785507202148,43.54172897338867
20250426,22.300304412841797,13.130399703979492,36.194740295410156
20250427,21.873647689819336,10.345776557922363,3.1654021739959717
20250428,24.71906852722168,11.77116870880127,5.306525230407715
20250429,26.46170997619629,14.061456680297852,14.470409393310547
20250430,26.211633682250977,14.924633026123047,38.08194351196289
20250501,23.843399047851562,13.454375267028809,25.53009605407715
20250502,21.589580535888672,11.245018005371094,13.607992172241211
20250503,22.69489097595215,10.809610366821289,12.863429069519043
20250504,22.353261947631836,11.248811721801758,6.498229503631592
20250505,21.412492752075195,10.714567184448242,8.364693641662598
20250506,21.842336654663086,10.554375648498535,8.606980323791504
20250507,21.393020629882812,11.190692901611328,13.249873161315918
20250508,21.393020629882812,11.190692901611328,13.249873161315918
