datetime,TMAX,TMIN,PRCP
20250423,23.949344635009766,13.014652252197266,18.886707305908203
20250424,23.675025939941406,12.954279899597168,29.572004318237305
20250425,22.582426071166992,14.03554916381836,56.169185638427734
20250426,21.69939613342285,12.56893253326416,27.595165252685547
20250427,22.939626693725586,11.756243705749512,7.158106803894043
20250428,26.26611328125,13.707552909851074,6.953675746917725
20250429,26.608861923217773,15.485045433044434,31.925981521606445
20250430,24.88016128540039,14.568680763244629,50.279457092285156
20250501,22.916616439819336,12.495216369628906,31.476333618164062
20250502,22.062639236450195,11.004430770874023,9.654582023620605
20250503,23.401561737060547,11.208358764648438,9.77945613861084
20250504,22.390987396240234,11.204934120178223,7.44511604309082
20250505,21.793203353881836,10.980714797973633,8.0825777053833
20250506,22.223716735839844,10.996828079223633,13.036757469177246
20250507,22.467422485351562,11.674219131469727,12.78751277923584
20250508,22.467422485351562,11.674219131469727,12.78751277923584
