State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
SOUTH CAROLINA,SC,2025-05-05,20.799999237060547,20.766666412353516,27.766666412353516,28.03333282470703,14.266666412353516,13.833333015441895,33.900001525878906,19.733333587646484,19,2024-05-12,28.55950051546537,16.64572196184068,45.35352295815177,22.602611238653022
SOUTH CAROLINA,SC,2025-05-12,21.66666603088379,21.600000381469727,28.899999618530273,28.766666412353516,14.733333587646484,14.866666793823242,21.433332443237305,19.600000381469727,20,2024-05-19,27.207557018160514,16.198389911761097,18.30255441569513,21.70297346496081
SOUTH CAROLINA,SC,2025-05-19,23.566667556762695,22.566667556762695,30.66666603088379,29.633333206176758,16.933332443237305,16.0,22.5,22.066667556762695,21,2024-05-26,30.41779691839999,17.203256895800756,4.609041666666666,23.81052690710037
SOUTH CAROLINA,SC,2025-05-26,24.46666717529297,23.66666603088379,31.366666793823242,30.600000381469727,18.133333206176758,17.5,27.16666603088379,26.96666717529297,22,2024-06-02,29.420978932250215,16.33895486394519,1.7940306372549015,22.879966898097702
SOUTH CAROLINA,SC,2025-06-02,25.53333282470703,24.433332443237305,32.43333435058594,31.133333206176758,19.53333282470703,18.66666603088379,31.733333587646484,33.29999923706055,23,2024-06-09,31.636676746099237,19.197180538332244,21.396068436398615,25.416928642215737
SOUTH CAROLINA,SC,2025-06-09,26.16666603088379,25.133333206176758,32.79999923706055,31.733333587646484,20.433332443237305,19.433332443237305,31.96666717529297,31.066667556762695,24,2024-06-16,32.423216775974176,18.74967983645752,8.151244573126364,25.586448306215846
SOUTH CAROLINA,SC,2025-06-16,26.566667556762695,25.66666603088379,33.13333511352539,32.33333206176758,21.0,20.03333282470703,32.33333206176758,27.33333396911621,25,2024-06-23,32.779442813761804,20.170905337079173,0.873929079079079,26.47517407542049
SOUTH CAROLINA,SC,2025-06-23,27.299999237060547,26.16666603088379,33.83333206176758,32.766666412353516,22.0,20.766666412353516,32.13333511352539,29.96666717529297,26,2024-06-30,35.37825999750843,22.80856990119564,6.90028322131798,29.09341494935203
SOUTH CAROLINA,SC,2025-06-30,27.700000762939453,26.633333206176758,34.266666412353516,33.16666793823242,22.366666793823242,21.266666412353516,30.899999618530273,30.5,27,2024-07-07,34.54961385847977,22.059443411424468,14.539904190363012,28.30452863495212
SOUTH CAROLINA,SC,2025-07-07,27.799999237060547,26.933332443237305,34.36666488647461,33.43333435058594,22.53333282470703,21.66666603088379,30.766666412353516,29.433332443237305,28,2024-07-14,34.5705697071921,22.80156824052528,17.760844581351602,28.68606897385869
SOUTH CAROLINA,SC,2025-07-14,27.799999237060547,27.03333282470703,34.20000076293945,33.56666564941406,22.733333587646484,21.933332443237305,33.400001525878906,30.899999618530273,29,2024-07-21,34.51318086157021,22.89295221455585,35.77770350564468,28.70306653806304
SOUTH CAROLINA,SC,2025-07-21,28.066667556762695,27.066667556762695,34.56666564941406,33.56666564941406,23.16666603088379,22.066667556762695,40.5,34.53333282470703,30,2024-07-28,32.02234461217228,22.475997289847616,60.69996301674689,27.24917095100995
SOUTH CAROLINA,SC,2025-07-28,27.633333206176758,26.766666412353516,34.03333282470703,33.20000076293945,22.799999237060547,21.96666717529297,33.900001525878906,35.33333206176758,31,2024-08-04,33.20545684474256,22.23990453990454,20.58468271728272,27.722680692323543
SOUTH CAROLINA,SC,2025-08-04,27.46666717529297,26.53333282470703,33.900001525878906,32.96666717529297,22.700000762939453,21.700000762939453,37.0,33.79999923706055,32,2024-08-11,31.81041627762216,23.01277265877111,87.04099523219813,27.41159446819664
SOUTH CAROLINA,SC,2025-08-11,27.233333587646484,26.433332443237305,33.56666564941406,32.733333587646484,22.46666717529297,21.566667556762695,33.099998474121094,33.06666564941406,33,2024-08-18,31.5912587375062,21.327773810673698,10.549610473367064,26.459516274089943
SOUTH CAROLINA,SC,2025-08-18,27.366666793823242,26.133333206176758,33.733333587646484,32.43333435058594,22.433332443237305,21.266666412353516,28.733333587646484,30.200000762939453,34,2024-08-25,29.603130807140836,17.771253554171786,0.4773798423423423,23.687192180656307
SOUTH CAROLINA,SC,2025-08-25,27.100000381469727,25.733333587646484,33.46666717529297,32.0,22.200000762939453,20.766666412353516,32.16666793823242,30.399999618530273,35,2024-09-01,33.66156220322887,20.611794945898588,2.8666188608776846,27.136678574563728
SOUTH CAROLINA,SC,2025-09-01,26.066667556762695,25.03333282470703,32.400001525878906,31.399999618530273,21.066667556762695,19.933332443237305,29.766666412353516,28.566667556762695,36,2024-09-08,28.87736674522389,18.886328257756823,5.522905627705628,23.88184750149036
SOUTH CAROLINA,SC,2025-09-08,25.066667556762695,24.16666603088379,31.399999618530273,30.700000762939453,19.899999618530273,18.933332443237305,30.266666412353516,26.366666793823242,37,2024-09-15,28.056058144332702,17.448823785821453,3.278591395193482,22.75244096507708
SOUTH CAROLINA,SC,2025-09-15,24.433332443237305,23.200000762939453,30.799999237060547,29.766666412353516,19.233333587646484,17.899999618530273,28.100000381469727,28.600000381469727,38,2024-09-22,29.409282256718736,18.494498225215104,17.26542272853616,23.95189024096692
SOUTH CAROLINA,SC,2025-09-22,22.899999618530273,22.066667556762695,29.299999237060547,28.66666603088379,17.53333282470703,16.633333206176758,35.66666793823242,29.899999618530273,39,2024-09-29,29.730437835147097,20.667657414706092,109.65901458302795,25.1990476249266
