Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,-1.6328346456692917,-1.4785087719298249,0.8846681695350856,-14.054173228346457,-11.870175438596492,-10.472246847105126,16.11259842519685,18.30087719298246,13.589892861907225,-7.843937007874016,-6.674824561403509,-4.793937172394861
2,3.77828125,-4.596929824561403,1.264268659371384,-7.08640625,-16.069912280701754,-10.817765066250946,27.2640625,30.2859649122807,19.66542774950729,-1.6540625,-10.33342105263158,-4.776816636559483
3,6.342834645669291,10.8515873015873,6.707950879473236,-6.383937007874016,-2.301428571428572,-6.58440852007047,20.296062992125982,22.261904761904763,17.49789656897882,-0.0202362204724409,4.274761904761905,0.06180952433635341
