datetime,TMAX,TMIN,PRCP
20250423,22.842378616333008,11.747404098510742,11.634840965270996
20250424,22.70669937133789,10.939866065979004,30.783920288085938
20250425,22.100669860839844,12.813735008239746,48.34170913696289
20250426,20.378726959228516,11.488609313964844,57.135677337646484
20250427,20.919933319091797,9.212562561035156,2.5343384742736816
20250428,24.359296798706055,11.086264610290527,5.876047134399414
20250429,26.12211036682129,13.578559875488281,16.9581241607666
20250430,25.22629737854004,14.331826210021973,41.01005172729492
20250501,22.298660278320312,12.054438591003418,27.00670051574707
20250502,20.59195899963379,9.852596282958984,11.805695533752441
20250503,21.42244529724121,9.589447021484375,13.589614868164062
20250504,21.115745544433594,9.918257713317871,6.66331672668457
20250505,20.395645141601562,9.681072235107422,9.33500862121582
20250506,20.976884841918945,9.524957656860352,10.576214790344238
20250507,20.89849281311035,9.95711898803711,10.249581336975098
20250508,20.89849281311035,9.95711898803711,10.249581336975098
