5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
3.057002820339326,-6.202283827314291,102.50581590646084,-1.57323594351733
3.9196918918918917,-6.454608607767431,87.02974471950942,-1.2670404724051783
8.454841991341992,-2.8027266233766235,82.62565800865801,2.8261952380952384
13.895799112198503,2.676583409394385,122.19820827628755,8.286877604738885
19.70137809950292,7.723647290697507,87.44627291567033,13.712527882845674
24.820013293650796,13.250940674603175,86.47138095238094,19.036145436507937
28.31633686464996,17.411253544137796,148.98194466627106,22.86439616439427
27.581862264152754,16.492122158181544,101.03294226639983,22.037269435791163
23.047290308691043,11.878458642465995,121.02149772566686,17.463899085850557
17.231231351668047,6.889560490763716,136.55686176592226,12.060737100220567
10.734655363741421,-0.4643101082877973,72.77325904895065,5.1358196951106425
5.742321234745259,-3.4068773807191675,153.1097288882359,1.1677661317530799
