datetime,TMAX,TMIN,PRCP
20250424,23.80257797241211,13.980927467346191,13.798969268798828
20250425,23.507732391357422,13.353608131408691,34.58762741088867
20250426,20.469072341918945,12.505154609680176,70.58247375488281
20250427,20.087114334106445,8.842267990112305,3.969072103500366
20250428,23.87577247619629,9.871133804321289,1.9639174938201904
20250429,26.410823822021484,13.274742126464844,9.56185531616211
20250430,24.962886810302734,15.545876502990723,20.298969268798828
20250501,21.973711013793945,11.3726806640625,8.623711585998535
20250502,21.483505249023438,11.90051555633545,22.0
20250503,21.4489688873291,10.824226379394531,11.2164945602417
20250504,20.787113189697266,9.80721664428711,12.391752243041992
20250505,20.340721130371094,10.31391716003418,12.850515365600586
20250506,19.99381446838379,9.360824584960938,6.701030731201172
20250507,20.280927658081055,9.53402042388916,29.536083221435547
20250508,20.80670166015625,10.706701278686523,22.979381561279297
20250509,20.80670166015625,10.706701278686523,22.979381561279297
