Month,2024 TMAX,2025 TMAX,5AVG TMAX,2024 TMIN,2025 TMIN,5AVG TMIN,2024 PRCP,2025 PRCP,5AVG PRCP,2024 TAVG,2025 TAVG,5AVG TAVG
1,-1.4676288659793817,1.0186813186813186,1.9009331821789668,-12.230721649484536,-12.412747252747252,-9.786217963428484,20.241237113402065,7.964835164835164,20.844940764644782,-6.849484536082474,-5.697362637362637,-3.9427856126958547
2,10.568556701030928,1.5394186046511626,4.348927284112003,-4.362680412371134,-12.839302325581397,-9.830404469499637,19.90824742268041,11.917441860465118,13.295053827024102,3.1028865979381446,-5.649767441860465,-2.740838729821644
3,12.284479166666666,15.55132075471698,11.085570460497781,-3.5146875000000004,-2.139811320754717,-3.4908385189170255,31.666666666666668,26.2622641509434,47.79732360457745,4.385208333333334,6.705849056603774,3.7972767622526944
