State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
KENTUCKY,KY,2025-06-02,22.933332443237305,22.5,29.799999237060547,28.866666793823242,16.33333396911621,16.33333396911621,40.93333435058594,28.133333206176758,23,2024-06-09,28.201908210836784,16.59126554662269,23.6280159007659,22.39658687872974
KENTUCKY,KY,2025-06-09,24.133333206176758,23.66666603088379,30.299999237060547,30.0,18.16666603088379,17.600000381469727,37.29999923706055,28.0,24,2024-06-16,29.419398687529505,13.645249606867011,0.8470026455026456,21.53232414719826
KENTUCKY,KY,2025-06-16,26.266666412353516,24.53333282470703,32.43333435058594,30.866666793823242,20.5,18.566667556762695,27.566667556762695,28.566667556762695,25,2024-06-23,33.275215221187594,20.6357686444004,1.115237288022655,26.955491932793997
KENTUCKY,KY,2025-06-23,26.66666603088379,24.899999618530273,32.93333435058594,31.16666603088379,20.733333587646484,18.96666717529297,31.799999237060547,27.733333587646484,26,2024-06-30,32.44677361636722,19.65671213068996,20.43305993914132,26.051742873528585
KENTUCKY,KY,2025-06-30,26.600000381469727,25.266666412353516,32.93333435058594,31.53333282470703,20.566667556762695,19.366666793823242,21.266666412353516,25.566667556762695,27,2024-07-07,31.2804395704642,18.76971420752209,22.92205181536216,25.025076888993144
KENTUCKY,KY,2025-07-07,27.0,25.600000381469727,33.43333435058594,31.799999237060547,20.899999618530273,19.866666793823242,21.700000762939453,26.03333282470703,28,2024-07-14,32.552734844469924,19.25371677193653,12.44699055829228,25.903225808203228
KENTUCKY,KY,2025-07-14,26.83333396911621,25.83333396911621,33.0,31.96666717529297,21.16666603088379,20.16666603088379,26.566667556762695,26.633333206176758,29,2024-07-21,31.168516030584996,19.61852589346432,18.16574425287356,25.393520962024656
KENTUCKY,KY,2025-07-21,27.03333282470703,25.66666603088379,33.33333206176758,31.899999618530273,21.299999237060547,20.03333282470703,27.83333396911621,27.133333206176758,30,2024-07-28,30.01358161622137,19.272703670840315,17.634905685618726,24.643142643530844
KENTUCKY,KY,2025-07-28,26.600000381469727,25.33333396911621,33.0,31.66666603088379,20.733333587646484,19.566667556762695,29.46666717529297,27.83333396911621,31,2024-08-04,31.44102599493904,20.3973268921095,50.19267180124224,25.919176443524268
KENTUCKY,KY,2025-08-04,26.5,25.100000381469727,33.13333511352539,31.53333282470703,20.53333282470703,19.233333587646484,26.933332443237305,25.066667556762695,32,2024-08-11,30.5801681132223,18.88860309641098,0.6092871921182266,24.73438560481664
KENTUCKY,KY,2025-08-11,25.700000762939453,24.766666412353516,32.233333587646484,31.33333396911621,19.899999618530273,18.83333396911621,21.83333396911621,21.53333282470703,33,2024-08-18,30.66504421150015,17.511402288188002,19.76561438274369,24.08822324984408
KENTUCKY,KY,2025-08-18,25.799999237060547,24.66666603088379,32.400001525878906,31.299999237060547,19.83333396911621,18.633333206176758,19.233333587646484,19.366666793823242,34,2024-08-25,28.245697800192875,13.759928779941095,2.113747126436781,21.002813290066985
KENTUCKY,KY,2025-08-25,25.933332443237305,24.433332443237305,32.766666412353516,31.299999237060547,19.933332443237305,18.5,17.066667556762695,20.266666412353516,35,2024-09-01,34.50199406555455,19.484431025399825,8.095886531986531,26.99321254547719
KENTUCKY,KY,2025-09-01,24.633333206176758,23.53333282470703,31.700000762939453,30.53333282470703,18.566667556762695,17.46666717529297,20.53333282470703,20.433332443237305,36,2024-09-08,27.85007217639949,13.959302994234577,3.840526426166426,20.90468758531703
KENTUCKY,KY,2025-09-08,23.100000381469727,22.16666603088379,30.233333587646484,29.299999237060547,16.766666412353516,15.866666793823242,17.100000381469727,17.53333282470703,37,2024-09-15,29.24515889002536,12.832450188880058,10.199076923076923,21.038804539452716
KENTUCKY,KY,2025-09-15,21.96666717529297,20.799999237060547,29.53333282470703,28.03333282470703,15.366666793823242,14.366666793823242,20.200000762939453,22.53333282470703,38,2024-09-22,30.93266247127358,16.681018107406995,2.960562424242424,23.80684028934029
KENTUCKY,KY,2025-09-22,20.399999618530273,19.299999237060547,28.233333587646484,26.66666603088379,13.666666984558105,12.766666412353516,25.066667556762695,27.233333587646484,39,2024-09-29,24.86101165612444,17.7171470342523,89.55576349206349,21.28907934518837
KENTUCKY,KY,2025-09-29,19.366666793823242,17.866666793823242,27.200000762939453,25.53333282470703,12.633333206176758,11.166666984558105,21.96666717529297,21.96666717529297,40,2024-10-06,26.856519998354024,13.976503212044964,2.3732249151492626,20.416511605199496
KENTUCKY,KY,2025-10-06,18.233333587646484,16.399999618530273,26.100000381469727,24.100000381469727,11.333333015441895,9.699999809265137,18.133333206176758,22.100000381469727,41,2024-10-13,24.90914066776136,8.130815544608648,0.0,16.519978106185004
KENTUCKY,KY,2025-10-13,15.933333396911621,14.633333206176758,23.799999237060547,22.200000762939453,9.199999809265137,8.133333206176758,25.83333396911621,22.66666603088379,42,2024-10-20,19.196520100755485,3.1019565766567263,0.962056856187291,11.149238338706104
KENTUCKY,KY,2025-10-20,14.933333396911621,13.199999809265137,22.399999618530273,20.53333282470703,8.5,6.933333396911621,22.0,24.266666412353516,43,2024-10-27,24.275727585627696,6.508247285717182,0.6419860426929391,15.391987435672435
KENTUCKY,KY,2025-10-27,13.133333206176758,11.899999618530273,20.233333587646484,18.83333396911621,7.0333333015441895,5.800000190734863,21.366666793823242,23.633333206176758,44,2024-11-03,24.101492582403917,8.918806289495945,4.972109717868338,16.51014943594993
