datetime,TMAX,TMIN,PRCP
20250611,27.98703384399414,16.705934524536133,20.578022003173828
20250612,28.25538444519043,15.53934097290039,25.39340591430664
20250613,28.11516571044922,15.759560585021973,28.863737106323242
20250614,28.70571517944336,15.386813163757324,26.597803115844727
20250615,28.987472534179688,15.354065895080566,12.800000190734863
20250616,29.251428604125977,15.438681602478027,10.672527313232422
20250617,29.137142181396484,15.729889869689941,9.993406295776367
20250618,29.1729679107666,15.817142486572266,14.918681144714355
20250619,30.479999542236328,15.849889755249023,10.437362670898438
20250620,30.7764835357666,16.455385208129883,8.547252655029297
20250621,30.769451141357422,16.143735885620117,10.158242225646973
20250622,30.522197723388672,16.098901748657227,10.679121017456055
20250623,30.494285583496094,16.01450538635254,5.492307662963867
20250624,30.61692237854004,15.502636909484863,6.635164737701416
20250625,30.995824813842773,15.9608793258667,6.349450588226318
20250626,30.995824813842773,15.9608793258667,6.349450588226318
