datetime,TMAX,TMIN,PRCP
20250611,28.829999923706055,23.4424991607666,0.0
20250612,28.672500610351562,23.50749969482422,0.0
20250613,28.327499389648438,23.385000228881836,0.0
20250614,28.649999618530273,23.024999618530273,0.0
20250615,28.90999984741211,23.204999923706055,0.0
20250616,29.045000076293945,23.1875,0.32499998807907104
20250617,29.022499084472656,23.260000228881836,0.30000001192092896
20250618,29.09749984741211,23.0625,0.2750000059604645
20250619,29.362499237060547,22.977500915527344,0.5
20250620,29.607500076293945,22.915000915527344,0.0
20250621,29.50749969482422,23.157499313354492,0.0
20250622,29.690000534057617,23.5049991607666,0.0
20250623,29.674999237060547,23.559999465942383,0.0
20250624,29.5,23.325000762939453,0.0
20250625,29.502500534057617,23.450000762939453,0.0
20250626,29.502500534057617,23.450000762939453,0.0
